prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,198937128305we,1086519890514103297,0,1,3,,2,1,103,57,Y,0,364,,4,1086519890514005,297,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890514,05,we,,,1086519890514005,,,,8,9,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1550,33621,8,27,4679.310554,198937128305we,,0,1086519890514005
,,198937128305we,1086519890507103346,0,1,3,,2,1,103,103,Y,24,144,,2,1086519890507001,346,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890507,05,we,,,1086519890507001,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,2000,34641,8,20,4679.310554,198937128305we,,0,1086519890507001
,,198937128306wd,1086519890606103297,0,1,3,,2,1,103,103,Y,60,200,,1,1086519890606003,297,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890606,06,wd,,,1086519890606003,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1630,33702,8,13,7746.6570663,198937128306wd,,0,1086519890606003
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,105,Y,4,24,,1,1086519890506011,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506011,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,2115,33811,8,98,4679.310554,198937128305we,,0,1086519890506011
,,198937128305we,11345198905205658,0.5,1,3,,2,1,5,111,O,10,50,,2,1134519890520014,658,1,3,0,0,0,,,,6,12,12,7,1,3,1989,1134519890520,05,we,,,1134519890520014,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1700,34954,8,32,7476.2779638,198937128305we,,0,1134519890520014
,,198937128305we,11345198905275658,0,1,3,,1,1,5,73,Y,4,15,,1.5,1134519890527003,658,1,3,2,0,0,,,,7,12,12,7,1,3,1989,1134519890527,05,we,,,1134519890527003,2,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1115,32301,8,50,8533.3587722,198937128305we,,0,1134519890527003
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,105,Y,4,24,,1,1086519890506010,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506010,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,2100,33811,8,98,4679.310554,198937128305we,,0,1086519890506010
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,103,Y,24,144,,2,1086519890506009,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506009,,,,8,9,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,2045,33703,8,30,4679.310554,198937128305we,,0,1086519890506009
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,103,Y,24,144,,2,1086519890506008,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506008,,,,8,9,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,2030,33703,8,30,4679.310554,198937128305we,,0,1086519890506008
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,103,Y,59,364,,2,1086519890506007,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506007,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,2015,34642,8,98,4679.310554,198937128305we,,0,1086519890506007
KINGFISH GENUS,BLUEFISH,198937128305we,11345198905275658,0,1,3,,2,1,5,151,O,0,0,,3,1134519890527007,658,1,3,0,0,0,,,,6,12,13,7,1,3,1989,1134519890527,05,we,,,1134519890527007,,,,8,1,,,12JUN91:16:07,3,8,1,,,,8835250101,8835440600,1,88,8,1335,30281,8,23,7476.2779638,198937128305we,,0,1134519890527007
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,103,Y,59,364,,2,1086519890506006,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506006,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,2000,34642,8,98,4679.310554,198937128305we,,0,1086519890506006
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,57,Y,8,48,,2,1086519890506005,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506005,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1925,33612,8,30,4679.310554,198937128305we,,0,1086519890506005
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,57,Y,8,48,,2,1086519890506004,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506004,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1910,33612,8,30,4679.310554,198937128305we,,0,1086519890506004
,,198937128305we,1086519890506103338,0,1,3,,2,1,103,57,Y,8,48,,2,1086519890506003,338,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890506,05,we,,,1086519890506003,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1900,33612,8,30,4679.310554,198937128305we,,0,1086519890506003
,,198937128305we,102631989050637950,0,1,3,,2,1,37,275,O,0,0,,0.5,1026319890506006,950,3,3,0,0,0,,,,6,12,13,7,1,3,1989,1026319890506,05,we,,,1026319890506006,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1410,31792,8,20,5060.4690104,198937128305we,,0,1026319890506006
,,198937128305we,102631989050637950,0,1,3,,1,1,37,129,Y,24,156,,2,1026319890506003,950,3,3,1,0,0,,,,7,12,12,7,2,3,1989,1026319890506,05,we,,,1026319890506003,2,0,2,8,9,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1310,99998,8,10,5775.9754025,198937128305we,,0,1026319890506003
,,198937128305we,102631989050637950,0,1,3,,1,1,37,129,Y,24,156,,2,1026319890506002,950,3,3,2,0,0,,,,7,12,12,7,2,3,1989,1026319890506,05,we,,,1026319890506002,2,0,1,8,9,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1305,99998,8,40,5775.9754025,198937128305we,,0,1026319890506002
,RED DRUM,198937128306wd,1086519890602103615,0,1,3,,2,1,103,103,Y,8,96,,4,1086519890602004,615,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890602,06,wd,,,1086519890602004,,,,8,1,,,12JUN91:16:07,3,8,1,,,,8835440901,,1,88,8,135,33709,8,35,7746.6570663,198937128306wd,,0,1086519890602004
,RED DRUM,198937128306wd,1086519890602103615,0,1,3,,2,1,103,103,Y,8,96,,4,1086519890602003,615,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1086519890602,06,wd,,,1086519890602003,,,,8,1,,,12JUN91:16:07,3,8,1,,,,8835440901,,1,88,8,130,33709,8,26,7746.6570663,198937128306wd,,0,1086519890602003
,,198937128305we,102631989050637950,0,1,3,,2,1,37,73,Y,3,13,,3,1026319890506001,950,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1026319890506,05,we,,,1026319890506001,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1300,32310,8,56,5775.9754025,198937128305we,,0,1026319890506001
,,198937128305we,11345198905275658,0,1,3,,2,1,5,167,O,1,1,,1.5,1134519890527015,658,1,3,0,0,0,,,,,12,18,7,2,3,1989,1134519890527,05,we,,,1134519890527015,,,,8,9,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1734,37805,8,62,7476.2779638,198937128305we,,0,1134519890527015
,PINFISH,198937128305we,102631989050637950,0,1,3,,1,1,37,73,Y,16,104,,0.5,1026319890506004,950,3,3,3,0,0,,,,7,12,12,7,1,3,1989,1026319890506,05,we,,,1026319890506004,2,,,8,1,,,12JUN91:16:07,3,8,1,,,,8835430201,,1,88,8,1355,32301,8,21,5775.9754025,198937128305we,,0,1026319890506004
,,198937128305we,102631989050637950,0,1,3,,2,1,37,275,O,2,2,,0.5,1026319890506005,950,3,3,0,0,0,,,,6,12,13,7,1,3,1989,1026319890506,05,we,,,1026319890506005,,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1405,31792,8,26,5060.4690104,198937128305we,,0,1026319890506005
,,198937128306we,10263198906045658,0,1,3,,1,1,5,5,Y,0,0,,1.5,1026319890604001,658,2,3,2,0,0,,,,7,12,12,7,1,3,1989,1026319890604,06,we,,,1026319890604001,2,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1255,32405,8,51,8533.3587722,198937128306we,,0,1026319890604001
,,198937128306we,10263198906045658,0,1,3,,1,1,5,247,O,1,1,,1,1026319890604002,658,2,3,2,0,0,,,,6,12,13,7,1,3,1989,1026319890604,06,we,,,1026319890604002,2,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1310,30207,8,27,7476.2779638,198937128306we,,0,1026319890604002
,,198937128306we,10263198906045658,0,1,3,,1,1,5,247,O,1,1,,1,1026319890604003,658,2,3,1,0,0,,,,6,12,13,7,1,3,1989,1026319890604,06,we,,,1026319890604003,2,,,8,1,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,1315,30207,8,27,7476.2779638,198937128306we,,0,1026319890604003
,,198937128306wd,1086519890602103615,0,1,3,,2,1,103,998,O,14,14,,2,1086519890602005,615,1,3,0,0,0,,,,,12,99,7,1,3,1989,1086519890602,06,wd,,,1086519890602005,,,,8,9,,,12JUN91:16:07,3,8,1,,,,,,1,88,8,140,99997,8,29,6787.029945,198937128306wd,,0,1086519890602005
,,198937128306we,113671989060371935,0,3,5,,1,1,71,71,Y,30,50,,6,1136719890603010,935,1,3,4,1,0,,,,7,12,12,7,1,3,1989,1136719890603,06,we,,,1136719890603010,2,0,3,8,1,,,12JUN91:16:07,8,1,1,,,,,,1,88,8,1530,33904,8,99,6720.9883622,198937128306we,,0,1136719890603010
,SOUTHERN KINGFISH,198937128306we,113671989060371935,0,3,5,,1,1,71,71,Y,25,96,,4,1136719890603009,935,1,3,2,3,0,,,,7,12,12,7,1,3,1989,1136719890603,06,we,,,1136719890603009,2,,,8,1,,,12JUN91:16:07,8,1,1,,,,8835440601,,1,88,8,1500,33903,8,65,6720.9883622,198937128306we,,0,1136719890603009
,,198937128306we,113671989060371935,0,3,5,,1,1,71,71,Y,2,30,,3.5,1136719890603008,935,1,3,1,0,0,,,,7,12,12,7,1,3,1989,1136719890603,06,we,,,1136719890603008,2,,,8,9,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1420,33991,8,24,6720.9883622,198937128306we,,0,1136719890603008
COMMON SNOOK,RED DRUM,198937128306we,113671989060371935,0,5,5,,1,1,71,71,Y,24,150,,1.5,1136719890603006,935,5,3,4,0,0,,,,7,12,12,7,1,3,1989,1136719890603,06,we,,,1136719890603006,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835440901,8835010105,1,88,8,1330,33194,8,44,6720.9883622,198937128306we,,0,1136719890603006
,,198937128306we,113671989060371935,0,3,5,,2,1,71,71,Y,0,150,,2.5,1136719890603005,935,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1136719890603,06,we,,,1136719890603005,,,,8,9,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1315,33904,8,69,6720.9883622,198937128306we,,0,1136719890603005
,SOUTHERN KINGFISH,198937128306we,113671989060371935,0,3,5,,1,1,71,71,Y,24,150,,2.5,1136719890603004,935,1,3,3,2,0,,,,7,12,12,7,1,3,1989,1136719890603,06,we,,,1136719890603004,2,,,8,1,,,12JUN91:16:07,8,1,1,,,,8835440601,,1,88,8,1215,33907,8,73,6720.9883622,198937128306we,,0,1136719890603004
GRAY SNAPPER,SPOTTED SEATROUT,198937128306we,113671989060371131,0,2,5,,2,1,71,71,Y,2,12,,2,1136719890603002,131,1,3,0,0,0,,,,7,12,12,7,1,3,1989,1136719890603,06,we,,,1136719890603002,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835440102,8835360102,1,88,8,1045,33905,8,34,6720.9883622,198937128306we,,0,1136719890603002
,,198937128306we,113671989060371998,0,5,5,,2,1,71,49,O,1,1,,0.5,1136719890603001,998,3,3,0,0,0,,,,,12,39,7,1,3,1989,1136719890603,06,we,,,1136719890603001,,,,8,9,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,915,33017,8,29,3885.0762006,198937128306we,,0,1136719890603001
,,198937128305we,113651989052771998,1,2,5,,1,1,71,7,O,1,9,,1,1136519890527014,998,3,3,2,2,0,,,,4,12,44,7,2,3,1989,1136519890527,05,we,,,1136519890527014,2,,,8,9,,,12JUN91:16:07,8,1,1,,,,,,1,88,8,1540,32282,8,32,3885.0762006,198937128305we,,0,1136519890527014
,GRAY SNAPPER,198937128305we,113651989052771998,0,2,5,,1,1,71,57,Y,2,12,,4,1136519890527012,998,3,3,0,1,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527012,2,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835360102,,1,88,8,1505,33634,8,43,4434.392252,198937128305we,,0,1136519890527012
,,198937128305we,113651989052771998,0,2,5,,1,1,71,57,Y,2,3,,4,1136519890527011,998,3,3,2,0,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527011,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1500,33634,8,41,4434.392252,198937128305we,,0,1136519890527011
,,198937128305we,113651989052771998,0,2,5,,2,1,71,71,Y,1,1,,3,1136519890527010,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527010,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1445,33917,8,34,4434.392252,198937128305we,,0,1136519890527010
,,198937128305we,113651989052771998,0,2,5,,2,1,71,71,Y,1,4,,3,1136519890527009,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527009,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1440,33917,8,36,4434.392252,198937128305we,,0,1136519890527009
,,198937128305we,113651989052771998,0.5,2,5,,1,1,71,71,Y,4,20,,1.5,1136519890527008,998,3,3,1,0,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527008,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1430,33905,8,30,4434.392252,198937128305we,,0,1136519890527008
,COMMON SNOOK,198937128305we,113651989052771998,0.5,2,5,,2,1,71,9,O,0,0,,3,1136519890527007,998,3,3,0,0,0,,,,6,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527007,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835010105,,1,88,8,1425,32907,8,54,3885.0762006,198937128305we,,0,1136519890527007
,,198937128305we,113651989052771998,0.5,2,5,,2,1,71,77,Y,8,20,,3,1136519890527006,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527006,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1420,33914,8,8,4434.392252,198937128305we,,0,1136519890527006
,,198937128305we,113651989052771998,0.5,2,5,,2,1,71,71,Y,8,20,,3,1136519890527004,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527004,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1410,33914,8,49,4434.392252,198937128305we,,0,1136519890527004
,,198937128305we,113651989052771998,0,2,5,,2,1,71,71,Y,1,3,,1,1136519890527003,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527003,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1400,33909,8,15,4434.392252,198937128305we,,0,1136519890527003
,,198937128305we,113651989052771998,0,2,5,,1,1,71,71,Y,2,8,,1,1136519890527002,998,3,3,1,0,0,,,,7,12,12,7,1,3,1989,1136519890527,05,we,,,1136519890527002,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1355,33905,8,14,4434.392252,198937128305we,,0,1136519890527002
,GRAY SNAPPER,198937128305we,113651989052171998,0,2,5,,1,1,71,71,Y,20,100,,2,1136519890521017,998,3,3,0,1,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521017,2,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835360102,,1,88,8,1710,33912,8,23,4434.392252,198937128305we,,0,1136519890521017
,,198937128305we,113651989052171998,0,2,5,,1,1,71,71,Y,3,4,,2.5,1136519890521016,998,3,3,0,1,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521016,2,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,,,1,88,8,1645,33907,8,10,4434.392252,198937128305we,,0,1136519890521016
,,198937128305we,113651989052171998,0,2,5,,2,1,71,71,Y,10,50,,2.5,1136519890521015,998,3,3,0,0,0,,,,7,12,12,7,2,3,1989,1136519890521,05,we,,,1136519890521015,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1640,33907,8,31,4434.392252,198937128305we,,0,1136519890521015
,,198937128305we,113651989052171998,0.5,2,5,,1,1,71,71,Y,3,30,,4,1136519890521013,998,3,3,1,1,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521013,2,,,8,1,,,12JUN91:16:07,8,1,1,,,,,,1,88,8,1615,33905,8,27,4434.392252,198937128305we,,0,1136519890521013
,COMMON SNOOK,198937128305we,113651989052171998,0,2,5,,2,1,71,71,Y,50,300,,1,1136519890521012,998,3,3,0,0,0,,,,7,12,12,7,2,3,1989,1136519890521,05,we,,,1136519890521012,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835010105,,1,88,8,1610,33909,8,28,4434.392252,198937128305we,,0,1136519890521012
,COMMON SNOOK,198937128305we,113651989052171998,0,2,5,,2,1,71,71,Y,50,300,,1,1136519890521011,998,3,3,0,0,0,,,,7,12,12,7,2,3,1989,1136519890521,05,we,,,1136519890521011,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835010105,,1,88,8,1605,33909,8,44,4434.392252,198937128305we,,0,1136519890521011
,,198937128305we,113651989052171998,0.5,2,5,,1,1,71,71,Y,9,35,,3,1136519890521010,998,3,3,1,0,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521010,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1600,33904,8,13,4434.392252,198937128305we,,0,1136519890521010
,,198937128305we,113651989052171998,0.5,2,5,,2,1,71,71,Y,2,10,,3,1136519890521009,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521009,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1555,33990,8,12,4434.392252,198937128305we,,0,1136519890521009
,COMMON SNOOK,198937128305we,113651989052171998,0.5,2,5,,2,1,71,71,Y,10,40,,3,1136519890521008,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521008,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835010105,,1,88,8,1550,33990,8,14,4434.392252,198937128305we,,0,1136519890521008
,,198937128305we,113651989052171998,1,2,5,,2,1,71,71,Y,0,0,,2,1136519890521007,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521007,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1545,33909,8,19,4434.392252,198937128305we,,0,1136519890521007
,,198937128305we,113651989052171998,1,2,5,,2,1,71,71,Y,0,0,,2,1136519890521005,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521005,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1530,33914,8,21,4434.392252,198937128305we,,0,1136519890521005
,,198937128305we,113651989052171998,0.5,2,5,,2,1,71,71,Y,0,2,,2,1136519890521004,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521004,,,,8,9,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1520,33904,8,43,4434.392252,198937128305we,,0,1136519890521004
,,198937128305we,113651989052171998,0.5,2,5,,1,1,71,81,O,0,3,,2,1136519890521003,998,3,3,1,0,0,,,,5,12,42,7,1,3,1989,1136519890521,05,we,,,1136519890521003,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1515,37701,8,60,3885.0762006,198937128305we,,0,1136519890521003
,,198937128305we,113651989052171998,0.5,2,5,,1,1,71,71,Y,1,20,,1.5,1136519890521001,998,3,3,0,1,0,,,,7,12,12,7,1,3,1989,1136519890521,05,we,,,1136519890521001,2,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,,,1,88,8,1500,33990,8,64,4434.392252,198937128305we,,0,1136519890521001
,,198937128305we,113651989051371998,0,2,5,,1,1,71,71,Y,1,1,,3,1136519890513015,998,3,3,1,0,0,,,,7,12,12,7,2,3,1989,1136519890513,05,we,,,1136519890513015,2,,,8,9,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1540,99998,8,60,4434.392252,198937128305we,,0,1136519890513015
,,198937128305we,113651989051371998,1,2,5,,1,1,71,71,Y,8,50,,3,1136519890513014,998,3,3,1,0,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513014,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1530,33909,8,43,4434.392252,198937128305we,,0,1136519890513014
,,198937128305we,113651989051371998,0,2,5,,1,1,71,71,Y,0,0,,6.5,1136519890513012,998,3,3,1,3,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513012,2,,,8,1,,,12JUN91:16:07,8,1,1,,,,,,1,88,8,1500,33905,8,29,4434.392252,198937128305we,,0,1136519890513012
,COMMON SNOOK,198937128305we,113651989051371998,0,2,5,,1,1,71,81,O,0,0,,8.5,1136519890513011,998,3,3,2,7,0,,,,5,12,42,7,1,3,1989,1136519890513,05,we,,,1136519890513011,2,3,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835010105,,1,88,8,1430,37701,8,25,3885.0762006,198937128305we,,0,1136519890513011
,COMMON SNOOK,198937128305we,113651989051371998,0,2,5,,2,1,71,71,Y,1,8,,4,1136519890513010,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513010,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835010105,,1,88,8,1425,33901,8,32,4434.392252,198937128305we,,0,1136519890513010
,COMMON SNOOK,198937128305we,113651989051371998,0,2,5,,1,1,71,71,Y,3,10,,4,1136519890513009,998,3,3,1,0,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513009,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835010105,,1,88,8,1415,33917,8,12,4434.392252,198937128305we,,0,1136519890513009
,,198937128305we,113651989051371998,0,2,5,,2,1,71,71,Y,1,2,,1.5,1136519890513008,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513008,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1410,33917,8,33,4434.392252,198937128305we,,0,1136519890513008
,,198937128305we,113651989051371998,0,2,5,,1,1,71,71,Y,10,50,,1.5,1136519890513007,998,3,3,1,0,0,,,,7,12,12,7,2,3,1989,1136519890513,05,we,,,1136519890513007,2,,,8,9,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1400,33917,8,29,4434.392252,198937128305we,,0,1136519890513007
,,198937128305we,113651989051371998,0,2,5,,1,1,71,71,Y,6,50,,1,1136519890513006,998,3,3,1,0,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513006,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1350,33990,8,14,4434.392252,198937128305we,,0,1136519890513006
,,198937128305we,113651989051371998,0,2,5,,2,1,71,71,Y,5,30,,1,1136519890513004,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513004,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1340,33990,8,14,4434.392252,198937128305we,,0,1136519890513004
,,198937128305we,113651989051371998,0,2,5,,2,1,71,71,Y,0,2,,1,1136519890513003,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513003,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1330,33990,8,31,4434.392252,198937128305we,,0,1136519890513003
,SHEEPSHEAD,198937128305we,113651989051371998,0,2,5,,2,1,71,71,Y,4,15,,1,1136519890513002,998,3,3,0,0,0,,,,7,12,12,7,1,3,1989,1136519890513,05,we,,,1136519890513002,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835430301,,1,88,8,1315,33916,8,21,4434.392252,198937128305we,,0,1136519890513002
,,198937128305we,11345198905135659,0,4,5,,2,1,5,275,O,1,4,,1.5,1134519890513012,659,5,3,0,0,0,,,,6,12,13,7,1,3,1989,1134519890513,05,we,,,1134519890513012,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1615,31792,8,69,9057.6576827,198937128305we,,0,1134519890513012
,,198937128305we,11345198905135659,0,4,5,,1,1,5,275,O,1,4,,1.5,1134519890513011,659,5,3,2,0,0,,,,6,12,13,7,1,3,1989,1134519890513,05,we,,,1134519890513011,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1600,31792,8,66,9057.6576827,198937128305we,,0,1134519890513011
,,198937128305we,11345198905135659,0,5,5,,1,1,5,95,O,2,3,,1.5,1134519890513010,659,4,3,2,0,0,,,,6,12,13,7,1,3,1989,1134519890513,05,we,,,1134519890513010,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1440,31707,8,39,9057.6576827,198937128305we,,0,1134519890513010
,,198937128305we,11345198905135659,0,5,5,,2,1,5,275,O,1,1,,5,1134519890513008,659,4,3,0,0,0,,,,6,12,13,7,1,3,1989,1134519890513,05,we,,,1134519890513008,,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1400,31792,8,40,9057.6576827,198937128305we,,0,1134519890513008
,,198937128305we,11345198905065659,0,5,5,,1,1,5,57,O,0,0,,1.5,1134519890506014,659,1,3,2,0,0,,,,6,12,13,7,1,3,1989,1134519890506,05,we,,,1134519890506014,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1520,30188,8,26,9057.6576827,198937128305we,,0,1134519890506014
,,198937128305we,11345198905065659,1,5,5,,1,1,5,57,O,2,2,,4,1134519890506013,659,1,3,1,0,0,,,,6,12,13,7,1,3,1989,1134519890506,05,we,,,1134519890506013,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1455,30114,8,27,9057.6576827,198937128305we,,0,1134519890506013
,,198937128305we,11345198905065659,2,5,5,,1,1,5,95,O,6,60,,5,1134519890506012,659,1,3,2,0,0,,,,6,12,13,7,1,3,1989,1134519890506,05,we,,,1134519890506012,2,,,8,1,,,12JUN91:16:07,8,8,1,,,,,,1,88,8,1420,31707,8,29,9057.6576827,198937128305we,,0,1134519890506012
