ObservationType,Year,Date,Month,WeekOfYear,DayOfYear,WatchID,IncludeForRegression,WatchDurationMMss,WatchDurationMM,NumberNestsObserved,EventTime,EventTimeTrans,Event,NestID,UniqueNestID,ReceivedBy,UniqueChickID,PreyItem,PreyFamily,PreySizeBillLengths,PreySizeMM,Observer,Notes,ExcludeWatchFromFeedingRateCalculation,HandlingTimeSS,TimeArrived,TimeDeparted,GPSTag,ProvidedBy,video; time stamp
Axis Cam,2018,6/29/2018,Jun,26,180,2018_001,,,,,5:28,5:28:00,parent returned (no food?),D.01,2018.D.01,A,2018.D.01.A,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_001,,,,,5:30,5:30:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_002,,59:00:00,59,1,5:36,5:36:00,start,D.02,,,,,,,,ECC,Observed N10,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_002,,,,,6:35,6:35:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_003,,59:00:00,59,1,6:41,6:41:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_003,,,,,7:40,7:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_004,,58:00:00,58,1,7:47,7:47:00,start,4N.02,,,,,,,,ECC,Observed no chicks,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_004,,,,,8:45,8:45:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_005,,33:00:00,33,1,8:52,8:52:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_005,,,,,9:25,9:25:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_006,,59:00:00,59,1,9:57,9:57:00,start,4S.02,,,,,,,,ECC,Observed no chicks,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_006,,,,,10:56,10:56:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_007,,15:00,15,1,11:42,11:42:00,start,D.01,,,,,,,,ECC,Observed N08,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_007,,,,,11:57,11:57:00,end,,,A,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_008,,32:00:00,32,1,12:08,12:08:00,start,D.01,,,,,,,,ECC,Observed N08,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_008,,,,,12:40,12:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_009,,59:00:00,59,1,12:46,12:46:00,start,D.02,,,,,,,,ECC,Observed N10,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_009,,,,,13:45,13:45:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_010,,59:00:00,59,1,13:51,13:51:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_010,,,,,14:50,14:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_011,,59:00:00,59,1,14:57,14:57:00,start,4N.02,,,,,,,,ECC,Observed E60,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_011,,,,,15:56,15:56:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_012,,53:00:00,53,1,16:03,16:03:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_012,,,,,16:56,16:56:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_013,,19:00,19,1,17:08,17:08:00,start,4S.02,,,,,,,,ECC,Observed E64,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_013,,,,,17:27,17:27:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_014,,31:00:00,31,1,17:35,17:35:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_014,,,,,18:06,18:06:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_015,,60:00:00,60,1,18:51,18:51:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_015,,,,,19:51,19:51:00,end,,,,,,,,,ECC, ,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_016,,51:00:00,51,1,19:57,19:57:00,start,D.02,,,,,,,,ECC,Observed no chicks,,,,,,,
Axis Cam,2018,6/29/2018,Jun,26,180,2018_016,,,,,20:48,20:48:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_017,,30:00:00,30,1,5:00,5:00:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_017,,,,,5:30,5:30:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_018,,59:00:00,59,1,5:36,5:36:00,start,D.02,,,,,,,,ECC,Observed no chicks,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_018,,,,,6:35,6:35:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_019,,59:00:00,59,1,6:41,6:41:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_019,,,,,7:40,7:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_021,,59:00:00,59,1,13:51,13:51:00,start,4N.01,,,,,,,,ECC,observed E48,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_021,,,,,14:50,14:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_022,,58:00:00,58,1,16:03,16:03:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_022,,,,,17:01,17:01:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_023,,58:00:00,58,1,17:08,17:08:00,start,4S.02,,,,,,,,ECC,Observed E64,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_023,,,,,18:06,18:06:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_024,,59:00:00,59,1,18:51,18:51:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_024,,,,,19:50,19:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_025,,54:00:00,54,1,19:56,19:56:00,start,D.02,,,,,,,,ECC,Observed N10,,,,,,,
Axis Cam,2018,6/30/2018,Jun,26,181,2018_025,,,,,20:50,20:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_027,,59:00:00,59,1,5:36,5:36:00,start,D.02,,,,,,,,ECC,Observed N10,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_027,,,,,6:35,6:35:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_028,,60:00:00,60,1,6:41,6:41:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_028,,,,,7:41,7:41:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_029,,18:00,18,1,8:53,8:53:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_029,,,,,9:11,9:11:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_030,,59:00:00,59,1,15:20,15:20:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_030,,,,,16:19,16:19:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_031,,59:00:00,59,1,16:25,16:25:00,start,D.02,,,,,,,,ECC,Observed N10,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_031,,,,,17:24,17:24:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_032,,59:00:00,59,1,17:30,17:30:00,start,4N.01,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_032,,,,,18:29,18:29:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_033,,59:00:00,59,1,19:41,19:41:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,7/1/2018,Jul,27,182,2018_033,,,,,20:40,20:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_034,,30:00:00,30,1,5:00,5:00:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_034,,,,,5:30,5:30:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_035,,59:00:00,59,1,5:36,5:36:00,start,D.02,,,,,,,,ECC,Observed N10,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_035,,,,,6:35,6:35:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_036,,59:00:00,59,1,6:41,6:41:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_036,,,,,7:40,7:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_037,,59:00:00,59,1,8:52,8:52:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_037,,,,,9:51,9:51:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_038,,59:00:00,59,1,11:41,11:41:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_038,,,,,12:40,12:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_039,,59:00:00,59,1,12:46,12:46:00,start,D.02,,,,,,,,ECC,Observed N10,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_039,,,,,13:45,13:45:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_040,,59:00:00,59,1,13:51,13:51:00,start,4N.01,,,,,,,,ECC,observed E48,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_040,,,,,14:50,14:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_041,,59:00:00,59,1,16:02,16:02:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_041,,,,,17:01,17:01:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_042,,59:00:00,59,1,17:07,17:07:00,start,4S.02,,,,,,,,ECC,Observed E64,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_042,,,,,18:06,18:06:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_043,,59:00:00,59,1,18:51,18:51:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_043,,,,,19:50,19:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_044,,56:00:00,56,1,19:56,19:56:00,start,D.02,,,,,,,,ECC,Observed N10,,,,,,,
Axis Cam,2018,7/2/2018,Jul,27,183,2018_044,,,,,20:52,20:52:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_047,,59:00:00,59,1,6:41,6:41:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_047,,,,,7:40,7:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_048,,52:00:00,52,1,8:52,8:52:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_048,,,,,9:40,9:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_050,,59:00:00,59,1,11:41,11:41:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_050,,,,,12:40,12:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_052,,59:00:00,59,1,16:02,16:02:00,start,4S.01,,,,,,,,ECC,Observed E49,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_052,,,,,17:01,17:01:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_053,,59:00:00,59,1,18:51,18:51:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/3/2018,Jul,27,184,2018_053,,,,,19:50,19:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_054,,30:00:00,30,1,5:00,5:00:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_054,,,,,5:30,5:30:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_055,,59:00:00,59,1,6:41,6:41:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_055,,,,,7:40,7:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_057,,59:00:00,59,1,9:57,9:57:00,start,4S.02,,,,,,,,ECC,Observed E64,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_057,,,,,10:56,10:56:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_058,,59:00:00,59,1,11:41,11:41:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_058,,,,,12:40,12:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_061,,60:00:00,60,1,18:51,18:51:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/4/2018,Jul,27,185,2018_061,,,,,19:51,19:51:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/5/2018,Jul,27,186,2018_063,,59:00:00,59,1,6:41,6:41:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,7/5/2018,Jul,27,186,2018_063,,,,,7:40,7:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/5/2018,Jul,27,186,2018_064,,59:00:00,59,1,11:41,11:41:00,start,D.01,,,,,,,,ECC,observed N08,,,,,,,
Axis Cam,2018,7/5/2018,Jul,27,186,2018_064,,,,,12:40,12:40:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/5/2018,Jul,27,186,2018_066,,86:00:00,86,1,15:26,15:26:00,start,D.03,,,,,,,,ECC,Observed A (1392-03112),,,,,,,
Axis Cam,2018,7/5/2018,Jul,27,186,2018_066,,,,,16:52,16:52:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/5/2018,Jul,27,186,2018_067,,53:00:00,53,1,17:56,17:56:00,start,D.03,,,,,,,,ECC,Observed A (1392-03112),,,,,,,
Axis Cam,2018,7/5/2018,Jul,27,186,2018_067,,,,,18:49,18:49:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/6/2018,Jul,27,187,2018_068,,79:00:00,79,1,10:31,10:31:00,start,4N.01,,,,,,,,ECC,"Observed E48, rainy ",,,,,,,
Axis Cam,2018,7/6/2018,Jul,27,187,2018_068,,,,,11:50,11:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/6/2018,Jul,27,187,2018_069,,19:00,19,1,11:53,11:53:00,start,4S.01,,,,,,,,ECC,Observed E49 ,,,,,,,
Axis Cam,2018,7/6/2018,Jul,27,187,2018_069,,,,,12:12,12:12:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/6/2018,Jul,27,187,2018_070,,55:00:00,55,1,12:33,12:33:00,start,D.01,,,,,,,,ECC,"observed N08, rainy",,,,,,,
Axis Cam,2018,7/6/2018,Jul,27,187,2018_070,,,,,13:28,13:28:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/6/2018,Jul,27,187,2018_071,,58:00:00,58,1,19:32,19:32:00,start,4S.02,,,,,,,,ECC,Only observed adults,,,,,,,
Axis Cam,2018,7/6/2018,Jul,27,187,2018_071,,,,,20:30,20:30:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_072,,38:00:00,38,1,9:03,9:03:00,start,D.01,,,,,,,,ECC,Only observed adults,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_072,,,,,9:41,9:41:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_074,,55:00:00,55,1,10:42,10:42:00,start,D.04,,,,,,,,ECC,Observed A (1392-03110) and B (unbanded),,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_074,,,,,11:37,11:37:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_075,,59:00:00,59,1,13:52,13:52:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_075,,,,,14:51,14:51:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_076,,12:00,12,1,15:24,15:24:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_076,,,,,15:36,15:36:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_077,,59:00:00,59,1,15:49,15:49:00,start,4N.01,,,,,,,,ECC,Observed E48,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_077,,,,,16:48,16:48:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_079,,5:00,5,1,18:29,18:29:00,start,4S.02,,,,,,,,ECC,Observed E64,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_079,,,,,18:34,18:34:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_080,,87:00:00,87,1,19:18,19:18:00,start,3N.09,,,,,,,,ECC,Observed N30 (green),,,,,,,
Axis Cam,2018,7/8/2018,Jul,28,189,2018_080,,,,,20:45,20:45:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_081,,58:00:00,58,1,5:43,5:43:00,start,3N.09,,,,,,,,ECC,Observed N30 (green),,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_081,,,,,6:41,6:41:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_082,,59:00:00,59,1,6:43,6:43:00,start,4S.02,,,,,,,,ECC,"Observed E64, although out of the frame for most of the time. Seems like feedings are occurring in view, though.",,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_082,,,,,7:42,7:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_083,,48:00:00,48,1,7:43,7:43:00,start,D.01,,,,,,,,ECC,N08 missing ,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_083,,,,,8:31,8:31:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_084,,60:00:00,60,1,8:52,8:52:00,start,D.03,,,,,,,,ECC,Observed A (1392-03112) and B (1392-03111),,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_084,,,,,9:42,9:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_085,,59:00:00,59,1,9:43,9:43:00,start,D.04,,,,,,,,ECC,Observed A (1392-03110) and B (unbanded),,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_085,,,,,10:42,10:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_086,,58:00:00,58,1,10:43,10:43:00,start,3N.02,,,,,,,,ECC,Observed E39 (blue),,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_086,,,,,11:41,11:41:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_087,,59:00:00,59,1,13:55,13:55:00,start,3N.09,,,,,,,,ECC,Observed N30 (green) although out of the frame for most of the time. ,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_087,,,,,14:54,14:54:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_089,,60:00:00,60,1,17:55,17:55:00,start,D.04,,,,,,,,ECC,Observed A (1392-03110) and B (unbanded),,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_089,,,,,18:55,18:55:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_090,,19:00,19,1,19:01,19:01:00,start,D.03,,,,,,,,ECC,Observed A (1392-03112) and B (1392-03111),,,,,,,
Axis Cam,2018,7/9/2018,Jul,28,190,2018_090,,,,,19:20,19:20:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_091,,59:00:00,59,1,5:43,5:43:00,start,3N.09,,,,,,,,ECC,Observed N30 (green),,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_091,,,,,6:42,6:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_092,,59:00:00,59,1,6:43,6:43:00,start,4S.02,,,,,,,,ECC,"Observed E64, although out of the frame for most of the time. Seems like feedings are occurring in view, though.",,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_092,,,,,7:42,7:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_093,,59:00:00,59,1,8:43,8:43:00,start,D.03,,,,,,,,ECC,Observed A (1392-03112) and B (1392-03111),,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_093,,,,,9:42,9:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_094,,59:00:00,59,1,9:43,9:43:00,start,D.04,,,,,,,,ECC,Observed A (1392-03110) and B (unbanded),,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_094,,,,,10:42,10:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_095,,232:00:00,232,1,16:58,16:58:00,start,D.04,,,,,,,,ECC,"Observed A (1392-03110) and B (unbanded). A chick having trouble walking on right leg. Picked up for weighing around 18:00, but behaving normally after, so kept observation going.",,,,,,,
Axis Cam,2018,7/10/2018,Jul,28,191,2018_095,,,,,20:50,20:50:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_096,,12:00,12,1,5:29,5:29:00,start,4N.05,,,,,,,,ECC,Observed N55 (not yet banded with PFR) and B (1392-03121),,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_096,,,,,5:41,5:41:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_097,,59:00:00,59,1,5:43,5:43:00,start,3N.09,,,,,,,,ECC,Observed N30 (green),,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_097,,,,,6:42,6:42:00,end,,,A,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_098,,41:00:00,41,1,6:43,6:43:00,start,4S.02,,,,,,,,ECC,"Observed E64, although out of the frame for most of the time. Seems like feedings are occurring in view, though.",,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_098,,,,,7:24,7:24:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_099,,59:00:00,59,1,8:43,8:43:00,start,D.03,,,,,,,,ECC,Observed A (1392-03112) and B (1392-03111) dead,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_099,,,,,9:42,9:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_100,,59:00:00,59,1,9:43,9:43:00,start,D.04,,,,,,,,ECC,Observed A (1392-03110 - still having trouble with right foot) and B (unbanded),,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_100,,,,,10:42,10:42:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_101,,59:00:00,59,1,10:42,10:42:00,start,3N.02,,,,,,,,ECC,"Observed E39 (blue), although out of the frame for most of the time. Seems like feedings are occurring in view, though.",,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_101,,,,,11:41,11:41:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_102,,59:00:00,59,1,12:54,12:54:00,start,4N.05,,,,,,,,ECC,Observed N55 (not yet banded with PFR) and B (1392-03121),,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_102,,,,,13:53,13:53:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_103,,59:00:00,59,1,13:54,13:54:00,start,3N.09,,,,,,,,ECC,Observed N30 (green),,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_103,,,,,14:53,14:53:00,end,,,,,,,,,ECC,,,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_104,,59:00:00,59,1,14:54,14:54:00,start,4S.02,,,,,,,,ECC,"Observed E64, although out of the frame for most of the time. Seems like feedings are occurring in view, though.",,,,,,,
Axis Cam,2018,7/11/2018,Jul,28,192,2018_104,,,,,15:53,15:53:00,end,,,,,,,,,ECC,,,,,,,,
