SampleID,Month,Day,Year,StationID,Temp,Salinity,SubstrateName,StationName,Area,DescriptionofArea
2016051,9,9,2016,72,21.5,31.2,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016051,9,9,2016,72,21.5,31.2,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016051,9,9,2016,72,21.5,31.2,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016051,9,9,2016,72,21.5,31.2,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016051,9,9,2016,72,21.5,31.2,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016052,9,9,2016,147,23.5,31,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2016052,9,9,2016,147,23.5,31,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2016053,9,12,2016,25,19.5,31.5,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016053,9,12,2016,25,19.5,31.5,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016053,9,12,2016,25,19.5,31.5,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016053,9,12,2016,25,19.5,31.5,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016053,9,12,2016,25,19.5,31.5,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016053,9,12,2016,25,19.5,31.5,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016054,9,12,2016,29,20.5,31.5,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2016054,9,12,2016,29,20.5,31.5,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2016054,9,12,2016,29,20.5,31.5,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2016054,9,12,2016,29,20.5,31.5,SAND,Odiorne Beach (BS),LH,Little Harbor
2016055,9,12,2016,33,20.8,31.6,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016055,9,12,2016,33,20.8,31.6,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016055,9,12,2016,33,20.8,31.6,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016055,9,12,2016,33,20.8,31.6,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016055,9,12,2016,33,20.8,31.6,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016055,9,12,2016,33,20.8,31.6,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016056,9,12,2016,23,20.7,31.4,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2016056,9,12,2016,23,20.7,31.4,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2016058,9,13,2016,9,19.7,31.6,SAND,Odiorne Beach (BS),LH,Little Harbor
2016058,9,13,2016,9,19.7,31.6,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2016058,9,13,2016,9,19.7,31.6,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2016058,9,13,2016,9,19.7,31.6,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2016059,9,13,2016,7,19.3,31.4,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2016059,9,13,2016,7,19.3,31.4,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2016059,9,13,2016,7,19.3,31.4,SAND,Odiorne Beach (BS),LH,Little Harbor
2016059,9,13,2016,7,19.3,31.4,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2016060,9,20,2016,107,21.2,28.6,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2016060,9,20,2016,107,21.2,28.6,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2016061,10,10,2016,93,15.8,27.5,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016061,10,10,2016,93,15.8,27.5,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016061,10,10,2016,93,15.8,27.5,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016061,10,10,2016,93,15.8,27.5,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016061,10,10,2016,93,15.8,27.5,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016061,10,10,2016,93,15.8,27.5,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016062,10,10,2016,54,15.5,31.3,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016062,10,10,2016,54,15.5,31.3,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016062,10,10,2016,54,15.5,31.3,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016062,10,10,2016,54,15.5,31.3,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016062,10,10,2016,54,15.5,31.3,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016062,10,10,2016,54,15.5,31.3,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016063,10,10,2016,72,15.6,31.1,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016063,10,10,2016,72,15.6,31.1,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016063,10,10,2016,72,15.6,31.1,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016063,10,10,2016,72,15.6,31.1,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016063,10,10,2016,72,15.6,31.1,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016063,10,10,2016,72,15.6,31.1,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016064,10,10,2016,147,15.5,30.6,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2016064,10,10,2016,147,15.5,30.6,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2016065,10,10,2016,107,15.8,28.7,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2016065,10,10,2016,107,15.8,28.7,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2016066,10,11,2016,35,15.3,32.1,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2016066,10,11,2016,35,15.3,32.1,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2016067,10,11,2016,30,15.6,32.1,MUD/GRAVEL,Schiller Plant (BS),RI,Piscataqua River
2016068,10,11,2016,39,15.5,24.4,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016068,10,11,2016,39,15.5,24.4,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016068,10,11,2016,39,15.5,24.4,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016068,10,11,2016,39,15.5,24.4,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016068,10,11,2016,39,15.5,24.4,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016068,10,11,2016,39,15.5,24.4,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016070,10,13,2016,9,15.8,30.2,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2016070,10,13,2016,9,15.8,30.2,SAND,Odiorne Beach (BS),LH,Little Harbor
2016070,10,13,2016,9,15.8,30.2,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2016070,10,13,2016,9,15.8,30.2,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2016071,10,13,2016,7,15.5,31.4,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016071,10,13,2016,7,15.5,31.4,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016071,10,13,2016,7,15.5,31.4,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016071,10,13,2016,7,15.5,31.4,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016071,10,13,2016,7,15.5,31.4,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016071,10,13,2016,7,15.5,31.4,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016072,10,26,2016,25,10.7,31.7,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016072,10,26,2016,25,10.7,31.7,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016072,10,26,2016,25,10.7,31.7,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016072,10,26,2016,25,10.7,31.7,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016072,10,26,2016,25,10.7,31.7,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016072,10,26,2016,25,10.7,31.7,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016073,10,26,2016,29,10.2,31.5,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016073,10,26,2016,29,10.2,31.5,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016073,10,26,2016,29,10.2,31.5,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016073,10,26,2016,29,10.2,31.5,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016073,10,26,2016,29,10.2,31.5,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016073,10,26,2016,29,10.2,31.5,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016074,10,26,2016,33,9.8,31,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016074,10,26,2016,33,9.8,31,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016074,10,26,2016,33,9.8,31,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016074,10,26,2016,33,9.8,31,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016074,10,26,2016,33,9.8,31,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016074,10,26,2016,33,9.8,31,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016075,10,26,2016,23,10.7,31.2,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2016075,10,26,2016,23,10.7,31.2,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2016076,11,4,2016,93,9.4,25,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2016076,11,4,2016,93,9.4,25,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2016077,11,4,2016,54,10.6,27.5,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2016077,11,4,2016,54,10.6,27.5,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2016078,11,4,2016,72,10.5,27.5,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2016078,11,4,2016,72,10.5,27.5,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2016079,11,4,2016,147,9.6,25.9,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2016079,11,4,2016,147,9.6,25.9,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2016080,11,7,2016,35,10,28,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2016080,11,7,2016,35,10,28,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2016081,11,7,2016,30,10.9,29.5,MUD/GRAVEL,Schiller Plant (BS),RI,Piscataqua River
2016082,11,7,2016,39,8.6,11.7,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016082,11,7,2016,39,8.6,11.7,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016082,11,7,2016,39,8.6,11.7,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016082,11,7,2016,39,8.6,11.7,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016082,11,7,2016,39,8.6,11.7,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016082,11,7,2016,39,8.6,11.7,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016083,11,8,2016,25,10.5,31.9,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016083,11,8,2016,25,10.5,31.9,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016083,11,8,2016,25,10.5,31.9,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016083,11,8,2016,25,10.5,31.9,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016083,11,8,2016,25,10.5,31.9,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016083,11,8,2016,25,10.5,31.9,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016084,11,8,2016,29,9.9,32,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2016084,11,8,2016,29,9.9,32,SAND,Odiorne Beach (BS),LH,Little Harbor
2016084,11,8,2016,29,9.9,32,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2016084,11,8,2016,29,9.9,32,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2016085,11,8,2016,33,9.8,32,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2016085,11,8,2016,33,9.8,32,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2016085,11,8,2016,33,9.8,32,SAND,Odiorne Beach (BS),LH,Little Harbor
2016085,11,8,2016,33,9.8,32,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2016086,11,8,2016,23,10.7,32.3,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2016086,11,8,2016,23,10.7,32.3,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2016087,11,9,2016,5,11.1,31.9,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2016087,11,9,2016,5,11.1,31.9,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2016087,11,9,2016,5,11.1,31.9,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2016087,11,9,2016,5,11.1,31.9,SAND,Odiorne Beach (BS),LH,Little Harbor
2016088,11,9,2016,9,10.3,31,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2016088,11,9,2016,9,10.3,31,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2016088,11,9,2016,9,10.3,31,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2016088,11,9,2016,9,10.3,31,SAND,Odiorne Beach (BS),LH,Little Harbor
2016089,11,9,2016,7,10.4,31.2,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2016089,11,9,2016,7,10.4,31.2,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2016089,11,9,2016,7,10.4,31.2,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2016089,11,9,2016,7,10.4,31.2,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2016089,11,9,2016,7,10.4,31.2,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2016089,11,9,2016,7,10.4,31.2,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2016090,11,9,2016,107,9.3,17.5,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2016090,11,9,2016,107,9.3,17.5,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017001,6,13,2017,93,,,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017001,6,13,2017,93,,,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017002,6,13,2017,72,,,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017002,6,13,2017,72,,,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017003,6,13,2017,147,,,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2017003,6,13,2017,147,,,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2017004,6,13,2017,107,,,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017004,6,13,2017,107,,,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017005,6,14,2017,35,,,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017005,6,14,2017,35,,,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017006,6,14,2017,30,,,MUD/GRAVEL,Schiller Plant (BS),RI,Piscataqua River
2017007,6,14,2017,39,,,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017007,6,14,2017,39,,,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017007,6,14,2017,39,,,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017007,6,14,2017,39,,,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017007,6,14,2017,39,,,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017007,6,14,2017,39,,,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017008,6,14,2017,54,,,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017008,6,14,2017,54,,,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017009,6,16,2017,25,,,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017009,6,16,2017,25,,,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017009,6,16,2017,25,,,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017009,6,16,2017,25,,,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017009,6,16,2017,25,,,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017009,6,16,2017,25,,,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017010,6,16,2017,29,,,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017010,6,16,2017,29,,,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017010,6,16,2017,29,,,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017010,6,16,2017,29,,,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017010,6,16,2017,29,,,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017010,6,16,2017,29,,,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017011,6,16,2017,33,,,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017011,6,16,2017,33,,,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017011,6,16,2017,33,,,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017011,6,16,2017,33,,,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017011,6,16,2017,33,,,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017011,6,16,2017,33,,,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017012,6,16,2017,23,,,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2017012,6,16,2017,23,,,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2017014,6,20,2017,9,,,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2017014,6,20,2017,9,,,SAND,Odiorne Beach (BS),LH,Little Harbor
2017014,6,20,2017,9,,,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2017014,6,20,2017,9,,,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2017015,6,20,2017,7,,,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017015,6,20,2017,7,,,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017015,6,20,2017,7,,,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017015,6,20,2017,7,,,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017015,6,20,2017,7,,,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017015,6,20,2017,7,,,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017016,7,14,2017,93,20.4,25.6,MUD/GRAVEL,Schiller Plant (BS),RI,Piscataqua River
2017017,7,14,2017,54,18.2,27.5,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017017,7,14,2017,54,18.2,27.5,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017018,7,14,2017,72,18.5,27.4,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017018,7,14,2017,72,18.5,27.4,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017018,7,14,2017,72,18.5,27.4,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017018,7,14,2017,72,18.5,27.4,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017018,7,14,2017,72,18.5,27.4,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017018,7,14,2017,72,18.5,27.4,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017019,7,14,2017,107,22,10.6,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017019,7,14,2017,107,22,10.6,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017020,7,14,2017,147,20.1,24.4,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2017020,7,14,2017,147,20.1,24.4,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2017021,7,17,2017,35,18.5,28.6,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017021,7,17,2017,35,18.5,28.6,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017022,7,17,2017,30,18.2,29.4,MUD/GRAVEL,Schiller Plant (BS),RI,Piscataqua River
2017023,7,17,2017,39,24.2,15.6,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017023,7,17,2017,39,24.2,15.6,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017023,7,17,2017,39,24.2,15.6,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017023,7,17,2017,39,24.2,15.6,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017023,7,17,2017,39,24.2,15.6,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017023,7,17,2017,39,24.2,15.6,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017024,7,18,2017,25,18.7,30,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017024,7,18,2017,25,18.7,30,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017024,7,18,2017,25,18.7,30,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017024,7,18,2017,25,18.7,30,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017024,7,18,2017,25,18.7,30,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017024,7,18,2017,25,18.7,30,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017025,7,18,2017,29,19.8,30.5,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017025,7,18,2017,29,19.8,30.5,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017025,7,18,2017,29,19.8,30.5,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017025,7,18,2017,29,19.8,30.5,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017025,7,18,2017,29,19.8,30.5,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017025,7,18,2017,29,19.8,30.5,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017026,7,18,2017,33,20.8,30.3,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017026,7,18,2017,33,20.8,30.3,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017026,7,18,2017,33,20.8,30.3,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017026,7,18,2017,33,20.8,30.3,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017026,7,18,2017,33,20.8,30.3,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017026,7,18,2017,33,20.8,30.3,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017027,7,18,2017,23,19.7,30.2,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2017027,7,18,2017,23,19.7,30.2,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2017029,7,19,2017,9,19.3,30.3,SAND,Odiorne Beach (BS),LH,Little Harbor
2017029,7,19,2017,9,19.3,30.3,SAND,Blackwater River (BS),HA,Hampton/Seabrook Estuary
2017029,7,19,2017,9,19.3,30.3,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
2017029,7,19,2017,9,19.3,30.3,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2017030,7,19,2017,7,18.7,30,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017030,7,19,2017,7,18.7,30,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017030,7,19,2017,7,18.7,30,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017030,7,19,2017,7,18.7,30,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017030,7,19,2017,7,18.7,30,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017030,7,19,2017,7,18.7,30,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017031,8,14,2017,93,23.2,29.5,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017031,8,14,2017,93,23.2,29.5,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017032,8,14,2017,54,20,30,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017032,8,14,2017,54,20,30,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017033,8,14,2017,72,20.3,30.1,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017033,8,14,2017,72,20.3,30.1,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017034,8,14,2017,147,22.4,29.4,MUD/SHELL,Oyster River (BS),GB,Little Bay/Great Bay
2017034,8,14,2017,147,22.4,29.4,MUD/SHELL,Smith & Gilmore (BS),HA,Hampton/Seabrook Estuary
2017035,8,14,2017,107,25.6,24.4,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017035,8,14,2017,107,25.6,24.4,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017036,8,15,2017,35,17.1,30.7,MUD,Moody Point(BS),GB,Little Bay/Great Bay
2017036,8,15,2017,35,17.1,30.7,MUD,General Sullivan Cove (BS),RI,Piscataqua River
2017037,8,15,2017,30,16.7,31.1,MUD/GRAVEL,Schiller Plant (BS),RI,Piscataqua River
2017038,8,15,2017,39,23.4,22.8,MUD/SAND,Yankee Coop (BS),HA,Hampton/Seabrook Estuary
2017038,8,15,2017,39,23.4,22.8,MUD/SAND,Herod's Cove (BS),GB,Little Bay/Great Bay
2017038,8,15,2017,39,23.4,22.8,MUD/SAND,Broad Cove (BS),GB,Little Bay/Great Bay
2017038,8,15,2017,39,23.4,22.8,MUD/SAND,Fox Point (BS),GB,Little Bay/Great Bay
2017038,8,15,2017,39,23.4,22.8,MUD/SAND,Wentworth (Little Harbor)(BS),LH,Little Harbor
2017038,8,15,2017,39,23.4,22.8,MUD/SAND,Upper Piscataqua (BS),RI,Piscataqua River
2017040,8,16,2017,9,17.1,31.2,SAND,Brown's River (BS),HA,Hampton/Seabrook Estuary
2017040,8,16,2017,9,17.1,31.2,SAND,Fort Stark (Little Harbor)(BS),LH,Little Harbor
