SampleID,Month,Day,Year,StationName,DescriptionofArea,CommonName,Count
2013025,7,12,2013,Fox Point (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",1
2013025,7,12,2013,Fox Point (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",22
2013025,7,12,2013,Fox Point (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",3
2013025,7,12,2013,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",3
2013025,7,12,2013,Fox Point (BS),Little Bay/Great Bay,GRUBBY,3
2013025,7,12,2013,Fox Point (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),7
2013025,7,12,2013,Fox Point (BS),Little Bay/Great Bay,ALEWIFE (MARINE),1
2013025,7,12,2013,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",1
2013026,7,12,2013,Oyster River (BS),Little Bay/Great Bay,ALEWIFE (MARINE),7
2013026,7,12,2013,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",1528
2013026,7,12,2013,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",144
2013026,7,12,2013,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",47
2013026,7,12,2013,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",60
2013026,7,12,2013,Oyster River (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",5
2013026,7,12,2013,Oyster River (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
2013026,7,12,2013,Oyster River (BS),Little Bay/Great Bay,BLUEFISH,6
2013027,7,16,2013,Moody Point(BS),Little Bay/Great Bay,"PERCH, WHITE (MARINE)",3
2013027,7,16,2013,Moody Point(BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",87
2013027,7,16,2013,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",279
2013027,7,16,2013,Moody Point(BS),Little Bay/Great Bay,BLUEFISH,1
2013027,7,16,2013,Moody Point(BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2013027,7,16,2013,Moody Point(BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2013027,7,16,2013,Moody Point(BS),Little Bay/Great Bay,"CRAB, GREEN",1
2013028,7,18,2013,Fort Stark (Little Harbor)(BS),Little Harbor,BLUEFISH,1
2013028,7,18,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",13
2013028,7,18,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",18
2013028,7,18,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"LOBSTER, AMERICAN",1
2013029,7,18,2013,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",13
2013029,7,18,2013,Odiorne Beach (BS),Little Harbor,BLUEFISH,5
2013030,7,18,2013,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",30
2013030,7,18,2013,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",3
2013030,7,18,2013,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
2013031,8,1,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",2
2013032,8,1,2013,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",11
2013033,8,1,2013,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",7
2013033,8,1,2013,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",6
2013034,8,13,2013,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",255
2013034,8,13,2013,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",4
2013036,8,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"BASS, STRIPED",1
2013036,8,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SMELT, RAINBOW (MARINE)",32
2013036,8,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",43
2013036,8,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"KILLIFISH, STRIPED",28
2013036,8,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,BLUEFISH,4
2013036,8,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,MUMMICHOG (COMMON KILLIFISH) (MARINE),16
2013036,8,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",3
2013036,8,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",5
2013037,8,13,2013,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",3
2013037,8,13,2013,Brown's River (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
2013038,8,14,2013,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",621
2013038,8,14,2013,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),5
2013038,8,14,2013,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",24
2013038,8,14,2013,Herod's Cove (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",3
2013038,8,14,2013,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
2013038,8,14,2013,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",7
2013039,8,14,2013,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",24
2013039,8,14,2013,Broad Cove (BS),Little Bay/Great Bay,"CRAB, ROCK",2
2013039,8,14,2013,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",348
2013039,8,14,2013,Broad Cove (BS),Little Bay/Great Bay,BLUEFISH,7
2013040,8,14,2013,Fox Point (BS),Little Bay/Great Bay,BLUEFISH,3
2013040,8,14,2013,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",22
2013040,8,14,2013,Fox Point (BS),Little Bay/Great Bay,ALEWIFE (MARINE),3
2013040,8,14,2013,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",24
2013040,8,14,2013,Fox Point (BS),Little Bay/Great Bay,"CRAB, HORSESHOE",1
2013040,8,14,2013,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",1
2013041,8,14,2013,Moody Point(BS),Little Bay/Great Bay,"CRAB, GREEN",3
2013041,8,14,2013,Moody Point(BS),Little Bay/Great Bay,BLUEFISH,12
2013041,8,14,2013,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",59
2013041,8,14,2013,Moody Point(BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",16
2013041,8,14,2013,Moody Point(BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),2
2013041,8,14,2013,Moody Point(BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",33
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,ALEWIFE (MARINE),301
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,BLUEFISH,14
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",6
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",9
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,"PERCH, WHITE (MARINE)",1
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",5
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,CUNNER,2
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",2
2013042,8,14,2013,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",5
2013043,8,15,2013,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",499
2013043,8,15,2013,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",17
2013043,8,15,2013,General Sullivan Cove (BS),Piscataqua River,"STICKLEBACK, FOURSPINE",1
2013043,8,15,2013,General Sullivan Cove (BS),Piscataqua River,"STICKLEBACK, NINESPINE",1
2013043,8,15,2013,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
2013044,8,15,2013,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",137
2013044,8,15,2013,Schiller Plant (BS),Piscataqua River,"HERRING, ATLANTIC",2
2013044,8,15,2013,Schiller Plant (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
2013044,8,15,2013,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",53
2013044,8,15,2013,Schiller Plant (BS),Piscataqua River,"CRAB, ROCK",1
2013045,8,15,2013,Upper Piscataqua (BS),Piscataqua River,MUMMICHOG (COMMON KILLIFISH) (MARINE),26
2013045,8,15,2013,Upper Piscataqua (BS),Piscataqua River,BLUEFISH,18
2013045,8,15,2013,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",13
2013045,8,15,2013,Upper Piscataqua (BS),Piscataqua River,"PIPEFISH, NORTHERN",1
2013045,8,15,2013,Upper Piscataqua (BS),Piscataqua River,ALEWIFE (MARINE),1
2013045,8,15,2013,Upper Piscataqua (BS),Piscataqua River,"KILLIFISH, STRIPED",44
2013045,8,15,2013,Upper Piscataqua (BS),Piscataqua River,"FLOUNDER, SMOOTH",1
2013045,8,15,2013,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",23
2013046,9,11,2013,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",23
2013046,9,11,2013,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",114
2013046,9,11,2013,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
2013047,9,11,2013,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",12
2013047,9,11,2013,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",93
2013047,9,11,2013,Schiller Plant (BS),Piscataqua River,"HERRING, ATLANTIC",1
2013048,9,11,2013,Upper Piscataqua (BS),Piscataqua River,BLUEFISH,4
2013048,9,11,2013,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",13
2013048,9,11,2013,Upper Piscataqua (BS),Piscataqua River,MUMMICHOG (COMMON KILLIFISH) (MARINE),3
2013048,9,11,2013,Upper Piscataqua (BS),Piscataqua River,"PIPEFISH, NORTHERN",1
2013049,9,13,2013,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",146
2013049,9,13,2013,Wentworth (Little Harbor)(BS),Little Harbor,"HERRING, BLUEBACK (MARINE)",3
2013049,9,13,2013,Wentworth (Little Harbor)(BS),Little Harbor,"KILLIFISH, STRIPED",2
2013049,9,13,2013,Wentworth (Little Harbor)(BS),Little Harbor,"HERRING, ATLANTIC",3
2013049,9,13,2013,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",7
2013051,9,13,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",144
2013051,9,13,2013,Fort Stark (Little Harbor)(BS),Little Harbor,BLUEFISH,1
2013051,9,13,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"LANCE, AMERICAN SAND (SAND EEL)",8
2013052,9,25,2013,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",5
2013052,9,25,2013,Yankee Coop (BS),Hampton/Seabrook Estuary,"SMELT, RAINBOW (MARINE)",1
2013054,9,25,2013,Brown's River (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
2013054,9,25,2013,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",2
2013055,9,25,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
2013055,9,25,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",301
2013055,9,25,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"LANCE, AMERICAN SAND (SAND EEL)",1
2013055,9,25,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
2013056,9,27,2013,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",4
2013056,9,27,2013,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",105
2013056,9,27,2013,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",37
2013056,9,27,2013,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",7
2013056,9,27,2013,Herod's Cove (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",1
2013056,9,27,2013,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),2
2013057,9,27,2013,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",301
2013057,9,27,2013,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",3
2013057,9,27,2013,Broad Cove (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",2
2013057,9,27,2013,Broad Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",1
2013058,9,27,2013,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",29
2013058,9,27,2013,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",568
2013058,9,27,2013,Fox Point (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",19
2013058,9,27,2013,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",2
2013058,9,27,2013,Fox Point (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",3
2013058,9,27,2013,Fox Point (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",1
2013058,9,27,2013,Fox Point (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2013059,9,27,2013,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",20
2013059,9,27,2013,Oyster River (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2013059,9,27,2013,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",3
2013059,9,27,2013,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
2013060,9,27,2013,Moody Point(BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
2013060,9,27,2013,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",16
2013061,10,10,2013,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",5
2013061,10,10,2013,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",16
2013061,10,10,2013,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",16
2013062,10,10,2013,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",369
2013062,10,10,2013,Broad Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
2013062,10,10,2013,Broad Cove (BS),Little Bay/Great Bay,BAY ANCHOVY,1
2013062,10,10,2013,Broad Cove (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",1
2013062,10,10,2013,Broad Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",1
2013063,10,10,2013,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",2
2013063,10,10,2013,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",10
2013063,10,10,2013,Fox Point (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",1
2013063,10,10,2013,Fox Point (BS),Little Bay/Great Bay,"HAKE, WHITE",1
2013064,10,10,2013,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",8
2013064,10,10,2013,Oyster River (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",1
2013064,10,10,2013,Oyster River (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
2013064,10,10,2013,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",1
2013064,10,10,2013,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",4
2013064,10,10,2013,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",195
2013065,10,10,2013,Moody Point(BS),Little Bay/Great Bay,"CRAB, GREEN",12
2013065,10,10,2013,Moody Point(BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",2
2013066,10,11,2013,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",295
2013066,10,11,2013,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",3
2013067,10,11,2013,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",7
2013067,10,11,2013,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",45
2013067,10,11,2013,Schiller Plant (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",1
2013067,10,11,2013,Schiller Plant (BS),Piscataqua River,BAY ANCHOVY,1
2013068,10,11,2013,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",13
2013068,10,11,2013,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",1
2013068,10,11,2013,Upper Piscataqua (BS),Piscataqua River,"PIPEFISH, NORTHERN",2
2013069,10,14,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",650
2013069,10,14,2013,Fort Stark (Little Harbor)(BS),Little Harbor,BAY ANCHOVY,1
2013069,10,14,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"PIPEFISH, NORTHERN",1
2013069,10,14,2013,Fort Stark (Little Harbor)(BS),Little Harbor,GRUBBY,1
2013069,10,14,2013,Fort Stark (Little Harbor)(BS),Little Harbor,"LANCE, AMERICAN SAND (SAND EEL)",6
2013070,10,14,2013,Odiorne Beach (BS),Little Harbor,"SILVERSIDE, ATLANTIC",84
2013070,10,14,2013,Odiorne Beach (BS),Little Harbor,"SMELT, RAINBOW (MARINE)",11
2013070,10,14,2013,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
2013070,10,14,2013,Odiorne Beach (BS),Little Harbor,GRUBBY,1
2013070,10,14,2013,Odiorne Beach (BS),Little Harbor,"LANCE, AMERICAN SAND (SAND EEL)",2
2013070,10,14,2013,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",6
2013070,10,14,2013,Odiorne Beach (BS),Little Harbor,"CRAB, JONAH",1
2013071,10,14,2013,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",352
2013071,10,14,2013,Wentworth (Little Harbor)(BS),Little Harbor,"KILLIFISH, STRIPED",49
2013071,10,14,2013,Wentworth (Little Harbor)(BS),Little Harbor,"SMELT, RAINBOW (MARINE)",1
2013071,10,14,2013,Wentworth (Little Harbor)(BS),Little Harbor,"STICKLEBACK, NINESPINE",1
2013072,10,15,2013,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",108
2013073,10,15,2013,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",11
2013073,10,15,2013,Brown's River (BS),Hampton/Seabrook Estuary,BAY ANCHOVY,1
2013073,10,15,2013,Brown's River (BS),Hampton/Seabrook Estuary,"KILLIFISH, STRIPED",1
2013074,10,15,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
2013074,10,15,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,LUMPFISH,1
2013074,10,15,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",6
2013075,10,15,2013,Blackwater River (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
2013076,11,8,2013,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",3
2013076,11,8,2013,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",23
2013076,11,8,2013,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",86
2013076,11,8,2013,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
2013077,11,8,2013,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",393
2013077,11,8,2013,Broad Cove (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",2
2013078,11,8,2013,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",229
2013078,11,8,2013,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",3
2013079,11,8,2013,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",1
2013079,11,8,2013,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",5
2013079,11,8,2013,Oyster River (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",1
2013079,11,8,2013,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",4
2013079,11,8,2013,Oyster River (BS),Little Bay/Great Bay,GRUBBY,1
2013079,11,8,2013,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",1
2013080,11,12,2013,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",50
2013080,11,12,2013,General Sullivan Cove (BS),Piscataqua River,"KILLIFISH, STRIPED",2
2013081,11,12,2013,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",198
2013082,11,12,2013,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",1
2013083,11,13,2013,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
2013083,11,13,2013,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",1
2013085,11,13,2013,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",2
2013087,11,14,2013,Odiorne Beach (BS),Little Harbor,"SILVERSIDE, ATLANTIC",256
2013087,11,14,2013,Odiorne Beach (BS),Little Harbor,ALEWIFE (MARINE),1
2013087,11,14,2013,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
2013087,11,14,2013,Odiorne Beach (BS),Little Harbor,"LANCE, AMERICAN SAND (SAND EEL)",1
2013088,11,14,2013,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",12
2013089,11,15,2013,Blackwater River (BS),Hampton/Seabrook Estuary,"SMELT, RAINBOW (MARINE)",1
2013090,11,21,2013,Moody Point(BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",3
2014001,6,3,2014,General Sullivan Cove (BS),Piscataqua River,"HAKE, SILVER (WHITING)",1
2014001,6,3,2014,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",18
2014002,6,3,2014,Schiller Plant (BS),Piscataqua River,"HERRING, ATLANTIC",2
2014002,6,3,2014,Schiller Plant (BS),Piscataqua River,"TOMCOD, ATLANTIC",2
2014002,6,3,2014,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",8
2014003,6,3,2014,Upper Piscataqua (BS),Piscataqua River,"TOMCOD, ATLANTIC",1
2014003,6,3,2014,Upper Piscataqua (BS),Piscataqua River,"PIPEFISH, NORTHERN",1
2014003,6,3,2014,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",2
2014004,6,3,2014,Broad Cove (BS),Little Bay/Great Bay,"HAKE, WHITE",1
2014004,6,3,2014,Broad Cove (BS),Little Bay/Great Bay,GRUBBY,1
2014004,6,3,2014,Broad Cove (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",67
2014004,6,3,2014,Broad Cove (BS),Little Bay/Great Bay,"RAVEN, SEA",2
2014004,6,3,2014,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",19
2014005,6,4,2014,Fort Stark (Little Harbor)(BS),Little Harbor,"TOMCOD, ATLANTIC",4
2014005,6,4,2014,Fort Stark (Little Harbor)(BS),Little Harbor,"STICKLEBACK, THREESPINE",1
2014006,6,4,2014,Odiorne Beach (BS),Little Harbor,"SMELT, RAINBOW (MARINE)",309
2014006,6,4,2014,Odiorne Beach (BS),Little Harbor,POLLOCK,1
2014006,6,4,2014,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",5
2014007,6,4,2014,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
2014007,6,4,2014,Wentworth (Little Harbor)(BS),Little Harbor,"KILLIFISH, STRIPED",1
2014007,6,4,2014,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",1
2014008,6,5,2014,Yankee Coop (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",3
2014008,6,5,2014,Yankee Coop (BS),Hampton/Seabrook Estuary,"CRAB, JONAH",1
2014008,6,5,2014,Yankee Coop (BS),Hampton/Seabrook Estuary,"HERRING, ATLANTIC",3
2014008,6,5,2014,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",2
2014009,6,5,2014,Blackwater River (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
2014011,6,5,2014,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",8
2014011,6,5,2014,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"STICKLEBACK, THREESPINE",1
2014011,6,5,2014,Smith & Gilmore (BS),Hampton/Seabrook Estuary,GRUBBY,2
2014011,6,5,2014,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
2014012,6,18,2014,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",1
2014012,6,18,2014,Herod's Cove (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",2
2014012,6,18,2014,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",8
2014012,6,18,2014,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",7
2014012,6,18,2014,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
2014013,6,18,2014,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",7
2014013,6,18,2014,Fox Point (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",12
2014013,6,18,2014,Fox Point (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",1
2014013,6,18,2014,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",4
2014014,6,18,2014,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",5
2014014,6,18,2014,Oyster River (BS),Little Bay/Great Bay,"EEL, AMERICAN (MARINE)",1
2014014,6,18,2014,Oyster River (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",12
2014014,6,18,2014,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",13
2014014,6,18,2014,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",6
