Observation type,Year,Date,Month,Week of Year,Day of Year,Watch ID,IncludeForRegression,Watch duration (mm:ss),Watch duration (min),Number of nests observed,Event time,"Event (Feeding = chick successful consumed food; adult feeding = adult successfully consumed food; failed feeding = chick failed to consume food, ? Indicates best guess with uncertainty)",NestID,Unique nest ID,Received By,Unique chick ID,Prey item (? Indicates best guess with uncertainty),Prey Family,Prey size (bill lengths),Prey size (mm; based on 36.5 mm average culmen length),Observer,Notes,Exclude watch from feeding rate calculation,Handling time (seconds),Time Arrived,Time Departed,Provided By
video,2017,6/29/17,Jun,26,180,2017_013,,,,,15:51,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,unknown fish,unknown fish,1.5,54.75,ECC,dark fish,,0,,,
video,2017,6/29/17,Jun,26,180,2017_013,,,,,15:59,end,,2017.4N.03,,,,,,,ECC,,,,,,
video,2017,7/6/17,Jul,27,187,2017_014,,360:00,360,1,6:02,start,D.06,2017.D.06,,,,,,,ECC,Observed C58 (pink),,,,,
video,2017,7/6/17,Jul,27,187,2017_014,,,,,6:49,feeding,D.06,2017.D.06,A,2017.D.06.A,unknown fish,unknown fish,2,73,ECC,,,0,,,
video,2017,7/6/17,Jul,27,187,2017_014,,,,,7:26,feeding?,D.06,2017.D.06,A,2017.D.06.A,hake,hake,2.5,91.25,ECC,saw adult with fish earlier. Delivered to chick?? hard to tell,,0,,,
video,2017,7/6/17,Jul,27,187,2017_014,,,,,7:36,feeding,D.06,2017.D.06,A,2017.D.06.A,hake,hake,1,36.5,ECC,,,0,,,
video,2017,7/6/17,Jul,27,187,2017_014,,,,,7:46,feeding?,D.06,2017.D.06,A,2017.D.06.A,unknown,unknown,,,ECC,obscured by adult.,,0,,,
video,2017,7/6/17,Jul,27,187,2017_014,,,,,7:55,failed feeding?,D.06,2017.D.06,A,2017.D.06.A,herring,herring,2.5,91.25,ECC,adult walked by with fish but chick didn't beg... maybe neighboring adult?,,,,,
video,2017,7/6/17,Jul,27,187,2017_014,,,,,8:00,end,,2017.D.06,,,,,,,ECC,,,,,,
video,2017,7/6/17,Jul,27,187,2017_015,,118:00,118,2,8:02,start,4S.04/4S.01,,,,,,,,ECC,Observed C30 (green) and another PFR chick (C26) also kinda lime green- out of frame for much of the time - maybe exclude C26 from feeding rate),,,,,
video,2017,7/6/17,Jul,27,187,2017_015,,,,,8:07,feeding,4S.01,2017.4S.01,A,2017.4S.01.A,hake,hake,1.5,54.75,ECC,,,0,,,
video,2017,7/6/17,Jul,27,187,2017_015,,,,,8:28,feeding,4S.01,2017.4S.01,A,2017.4S.01.A,hake,hake,1.5,54.75,ECC,,,3,,,
video,2017,7/6/17,Jul,27,187,2017_015,,,,,10:00,end,,,,,,,,,ECC,,,,,,
video,2017,7/6/17,Jul,27,187,2017_016,,119:00,119,1,10:01,start,3N.08,2017.3N.08,,,,,,,ECC,Observed C19 (blue),,,,,
video,2017,7/6/17,Jul,27,187,2017_016,,,,,12:00,end,,2017.3N.08,,,,,,,ECC,,,,,,
video,2017,7/6/17,Jul,27,187,2017_017,,118:00,118,1,12:02,start,4N.05,2017.4N.05,,,,,,,ECC,Observed C63 (green; A) and 1332-91533 (B),,,,,
video,2017,7/6/17,Jul,27,187,2017_017,,,,,12:48,feeding,4N.05,2017.4N.05,B,2017.4N.05.B,unknown,unknown,0.25,9.125,ECC,small white blob?,,?,,,
video,2017,7/6/17,Jul,27,187,2017_017,,,,,14:00,end,,2017.4N.05,,,,,,,ECC,,,,,,
video,2017,7/6/17,Jul,27,187,2017_018,,87:00,87,1,14:02,start,4N.03,2017.4N.03,,,,,,,ECC,Observed C32 (orange),,,,,
video,2017,7/6/17,Jul,27,187,2017_018,,,,,14:02,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,herring,herring,1.5,54.75,ECC,fish lying in grass for about 30 seconds,,34,,,
video,2017,7/6/17,Jul,27,187,2017_018,,,,,15:29,end,,2017.4N.03,,,,,,,ECC,,,,,,
video,2017,7/7/17,Jul,27,188,2017_019,,481:00,481,1,6:02,start,D.05,2017.D.05,,,,,,,ECC,Observed C57,,,,,
video,2017,7/7/17,Jul,27,188,2017_019,,,,,6:33,feeding?,D.05,2017.D.05,A,2017.D.05.A,unknown,unknown,,,ECC,obscured by adult and kinda blurry,,0,,,
video,2017,7/7/17,Jul,27,188,2017_019,,,,,6:58,feeding?,D.05,2017.D.05,A,2017.D.05.A,unknown,unknown,,,ECC,,,0,,,
video,2017,7/7/17,Jul,27,188,2017_019,,,,,7:37,feeding?,D.05,2017.D.05,A,2017.D.05.A,unknown,unknown,,,ECC,,,0,,,
video,2017,7/7/17,Jul,27,188,2017_019,,,,,8:00,end,,2017.D.05,,,,,,,ECC,,,,,,
video,2017,7/7/17,Jul,27,188,2017_020,,118:00,118,2,10:02,start,D.01/D.03,,,,,,,,ECC,Observed C60 (pink) from D-01 (B missing) / C56 (orange) from D-03 (although right at the edge of the frame -- maybe exclude from feeding rate?). Kinda blurry from rain,,,,,
video,2017,7/7/17,Jul,27,188,2017_020,,,,,10:09,feeding,D.03,2017.D.03,A,2017.D.03.A,hake,hake,0.5,18.25,ECC,,,0,,,
video,2017,7/7/17,Jul,27,188,2017_020,,,,,10:15,feeding?,D.01,2017.D.01,A,2017.D.01.A,unknown,unknown,,,ECC,obscured by adult,,0,,,
video,2017,7/7/17,Jul,27,188,2017_020,,,,,10:21,feeding,D.01,2017.D.01,A,2017.D.01.A,unknown fish,unknown fish,0.5,18.25,ECC,,,0,,,
video,2017,7/7/17,Jul,27,188,2017_020,,,,,11:59,feeding?,D.01,2017.D.01,A,2017.D.01.A,unknown,unknown,,,ECC,obscured by adult,,0,,,
video,2017,7/7/17,Jul,27,188,2017_020,,,,,12:00,end,,,,,,,,,ECC,,,,,,
video,2017,7/7/17,Jul,27,188,2017_021,,117:00,117,2,14:03,start,D.01/D.03,,,,,,,,ECC,Observed C60 (pink) from D.01 (B missing) / C56 (orange) from D.03 (although right at the edge of the frame .. maybe exclude from feeding rate?). Kinda blurry from rain,,,,,
video,2017,7/7/17,Jul,27,188,2017_021,,,,,14:05,feeding,D.01,2017.D.01,A,2017.D.01.A,insect?,unknown,0.25,9.125,ECC,,,3,,,
video,2017,7/7/17,Jul,27,188,2017_021,,,,,14:10,feeding,D.01,2017.D.01,A,2017.D.01.A,herring,herring,2,73,ECC,,,2,,,
video,2017,7/7/17,Jul,27,188,2017_021,,,,,14:52,feeding,D.03,2017.D.03,A,2017.D.03.A,unknown fish,unknown fish,2,73,ECC,herring or hake,,3,,,
video,2017,7/7/17,Jul,27,188,2017_021,,,,,15:55,feeding,D.01,2017.D.01,A,2017.D.01.A,unknown fish,unknown fish,2.5,91.25,ECC,,,3,,,
video,2017,7/7/17,Jul,27,188,2017_021,,,,,16:00,end,,,,,,,,,ECC,,,,,,
video,2017,7/7/17,Jul,27,188,2017_022,,117:00,117,1,18:03,start,D.04,2017.D.04,,,,,,,ECC,Observed C33 (brown),,,,,
video,2017,7/7/17,Jul,27,188,2017_022,,,,,20:00,end,,2017.D.04,,,,,,,ECC,,,,,,
video,2017,7/8/17,Jul,27,189,2017_085,,57:00,57,1,5:03,start,D.05,2017.D.05,,,,,,,ECC,Observed C57,,,,,
video,2017,7/8/17,Jul,27,189,2017_085,,,,,6:00,end,,2017.D.05,,,,,,,ECC,,,,,,
video,2017,7/8/17,Jul,27,189,2017_023,,118:00,118,1,6:02,start,4N.05,2017.4N.05,,,,,,,ECC,Observed C63 (green),,,,,
video,2017,7/8/17,Jul,27,189,2017_023,,,,,6:17,feeding,4N.05,2017.4N.05,A,2017.4N.05.A,hake,hake,2.5,91.25,ECC,,,3,,,
video,2017,7/8/17,Jul,27,189,2017_023,,,,,6:54,feeding,4N.05,2017.4N.05,A,2017.4N.05.A,unknown fish,unknown fish,2,73,ECC,feeding obscured by fence,,?,,,
video,2017,7/8/17,Jul,27,189,2017_023,,,,,7:25,feeding,4N.05,2017.4N.05,A,2017.4N.05.A,hake?,unknown fish,2,73,ECC,feeding obscured by fence,,?,,,
video,2017,7/8/17,Jul,27,189,2017_023,,,,,8:00,end,,2017.4N.05,,,,,,,ECC,,,,,,
video,2017,7/8/17,Jul,27,189,2017_024,,118:00,118,1,8:02,start,D.06,2017.D.06,,,,,,,ECC,Observed C58 (pink),,,,,
video,2017,7/8/17,Jul,27,189,2017_024,,,,,8:07,feeding,D.06,2017.D.06,A,2017.D.06.A,hake?,unknown fish,2,73,ECC,,,,,,
video,2017,7/8/17,Jul,27,189,2017_024,,,,,8:19,failed feeding?,D.06,2017.D.06,A,2017.D.06.A,hake,hake,2.5,91.25,ECC,adult didn't attempt to feed chick. Maybe a neighboring adult?,,,,,
video,2017,7/8/17,Jul,27,189,2017_024,,,,,8:37,feeding,D.06,2017.D.06,A,2017.D.06.A,shrimp?,unknown,0.5,18.25,ECC,,,2,,,
video,2017,7/8/17,Jul,27,189,2017_024,,,,,9:02,feeding?,D.06,2017.D.06,A,2017.D.06.A,unknown,unknown,,,ECC,obscured by adult,,0,,,
video,2017,7/8/17,Jul,27,189,2017_024,,,,,10:00,end,,2017.D.06,,,,,,,ECC,,,,,,
video,2017,7/8/17,Jul,27,189,2017_025,,118:00,118,2,12:02,start,4S.04/4S.01,,,,,,,,ECC,Observed C30 (green) and another PFR chick (C26) also kinda lime green- out of frame for much of the time - maybe exclude C26 from feeding rate),,,,,
video,2017,7/8/17,Jul,27,189,2017_025,,,,,12:04,feeding?,4S.01,2017.4S.01,A,2017.4S.01.A,unknown,unknown,,,ECC,feeding just out of frame,,?,,,
video,2017,7/8/17,Jul,27,189,2017_025,,,,,12:39,feeding,4S.01,2017.4S.01,A,2017.4S.01.A,hake?,unknown fish,2,73,ECC,,,0,,,
video,2017,7/8/17,Jul,27,189,2017_025,,,,,13:13,feeding,4S.01,2017.4S.01,A,2017.4S.01.A,hake?,unknown fish,2,73,ECC,,,0,,,
video,2017,7/8/17,Jul,27,189,2017_025,,,,,14:00,end,,,,,,,,,ECC,,,,,,
video,2017,7/8/17,Jul,27,189,2017_026,,118:00,118,1,16:02,start,3N.08,2017.3N.08,,,,,,,ECC,Observed C19 (blue),,,,,
video,2017,7/8/17,Jul,27,189,2017_026,,,,,16:59,feeding,3N.08,2017.3N.08,A,2017.3N.08.A,unknown fish,unknown fish,3,109.5,ECC,hake or rockling? elongated/dark fish,,0,,,
video,2017,7/8/17,Jul,27,189,2017_026,,,,,17:16,feeding,3N.08,2017.3N.08,A,2017.3N.08.A,unknown fish,unknown fish,3,109.5,ECC,hake or rockling? elongated/dark fish,,10,,,
video,2017,7/8/17,Jul,27,189,2017_026,,,,,17:39,feeding,3N.08,2017.3N.08,A,2017.3N.08.A,unknown fish,unknown fish,,,ECC,,,0,,,
video,2017,7/8/17,Jul,27,189,2017_026,,,,,18:00,end,,2017.3N.08,,,,,,,ECC,,,,,,
video,2017,7/8/17,Jul,27,189,2017_027,,118:00,118,1,18:02,start,4N.03,2017.4N.03,,,,,,,ECC,Observed C32 (orange),,,,,
video,2017,7/8/17,Jul,27,189,2017_027,,,,,19:40,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,unknown fish,unknown fish,1.5,54.75,ECC,,,0,,,
video,2017,7/8/17,Jul,27,189,2017_027,,,,,19:52,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,unknown fish,unknown fish,0.5,18.25,ECC,,,0,,,
video,2017,7/8/17,Jul,27,189,2017_027,,,,,20:00,end,,2017.4N.03,,,,,,,ECC,,,,,,
video,2017,7/9/17,Jul,28,190,2017_028,,118:00,118,2,6:02,start,D.01/D.03,,,,,,,,ECC,Observed C60 (pink) from D.01 (B missing) / C56 (orange) from D.03 (although right at the edge of the frame .. maybe exclude from feeding rate?).,,,,,
video,2017,7/9/17,Jul,28,190,2017_028,,,,,6:15,feeding,D.03,2017.D.03,A,2017.D.03.A,unknown fish,unknown fish,1.5,54.75,ECC,,,0,,,
video,2017,7/9/17,Jul,28,190,2017_028,,,,,6:17,feeding,D.01,2017.D.01,A,2017.D.01.A,unknown fish,unknown fish,1.5,54.75,ECC,,,0,,,
video,2017,7/9/17,Jul,28,190,2017_028,,,,,6:27,feeding?,D.03,2017.D.03,A,2017.D.03.A,unknown,unknown,,,ECC,Feeding out of frame,,?,,,
video,2017,7/9/17,Jul,28,190,2017_028,,,,,7:07,feeding,D.01,2017.D.01,A,2017.D.01.A,hake,hake,2.5,91.25,ECC,,,20,,,
video,2017,7/9/17,Jul,28,190,2017_028,,,,,8:00,end,,,,,,,,,ECC,,,,,,
video,2017,7/9/17,Jul,28,190,2017_029,,59:00,59,1,8:02,start,D.04,2017.D.04,,,,,,,ECC,Observed C33 (brown),,,,,
video,2017,7/9/17,Jul,28,190,2017_029,,,,,8:55,feeding,D.04,2017.D.04,A,2017.D.04.A,hake,hake,1.5,54.75,ECC,,,0,,,
video,2017,7/9/17,Jul,28,190,2017_029,,,,,9:01,end,,2017.D.04,,,,,,,ECC,,,,,,
video,2017,7/9/17,Jul,28,190,2017_030,,59:00,59,1,9:01,start,D.05,2017.D.05,,,,,,,ECC,Observed C57,,,,,
video,2017,7/9/17,Jul,28,190,2017_030,,,,,10:00,end,,2017.D.05,,,,,,,ECC,,,,,,
video,2017,7/9/17,Jul,28,190,2017_031,,59:00,59,1,15:02,start,4N.03,2017.4N.03,,,,,,,ECC,Observed C32 (orange),,,,,
video,2017,7/9/17,Jul,28,190,2017_031,,,,,16:01,end,,2017.4N.03,,,,,,,ECC,,,,,,
video,2017,7/9/17,Jul,28,190,2017_032,,59:00,59,2,16:03,start,4N.05/4N.01,,,,,,,,ECC,Observed C63 (green) and pink chick (4N.01 B?),,,,,
video,2017,7/9/17,Jul,28,190,2017_032,,,,,16:28,feeding,4N.01,2017.4N.01,B,2017.4N.01.B,hake,hake,2.5,91.25,ECC,,,0,,,
video,2017,7/9/17,Jul,28,190,2017_032,,,,,16:29,feeding,4N.01,2017.4N.01,B,2017.4N.01.B,insect,invertebrate ,0.5,18.25,ECC,,,0,,,
video,2017,7/9/17,Jul,28,190,2017_032,,,,,17:02,end,,,,,,,,,ECC,,,,,,
video,2017,7/9/17,Jul,28,190,2017_033,,58:00,58,1,17:02,start,3N.08,2017.3N.08,,,,,,,ECC,Observed C19 (blue),,,,,
video,2017,7/9/17,Jul,28,190,2017_033,,,,,17:28,feeding,3N.08,2017.3N.08,A,2017.3N.08.A,arthropod?,invertebrate ,2,73,ECC,long and skinny looking.... doesn't look like a fish...,,0,,,
video,2017,7/9/17,Jul,28,190,2017_033,,,,,17:55,feeding?,3N.08,2017.3N.08,A,2017.3N.08.A,unknown fish,unknown fish,1.5,54.75,ECC,herring or hake. came in several times to deliver fish but wasn't successful before end of observation period...,,?,,,
video,2017,7/9/17,Jul,28,190,2017_033,,,,,18:00,end,,2017.3N.08,,,,,,,ECC,,,,,,
video,2017,7/9/17,Jul,28,190,2017_034,,59:00,59,2,18:04,start,4S.04/4S.01,,,,,,,,ECC,Observed C30 (green) and another PFR chick (C26) also kinda lime green. out of frame for much of the time . maybe exclude C26 from feeding rate),,,,,
video,2017,7/9/17,Jul,28,190,2017_034,,,,,18:15,feeding?,4S.01,2017.4S.01,A,2017.4S.01.A,unknown fish,unknown fish,1.5,54.75,ECC,Herring or hake. Fish fight with neighbor C30... I think C26 got it. And the adult obviuously intended to feed C26,,6,,,
video,2017,7/9/17,Jul,28,190,2017_034,,,,,18:45,feeding,4S.04,2017.4S.04,B,2017.4S.04.B,unknown fish,unknown fish,1,36.5,ECC,herring or hake,,0,,,
video,2017,7/9/17,Jul,28,190,2017_034,,,,,19:00,feeding,4S.01,2017.4S.01,A,2017.4S.01.A,unknown,unknown,,,ECC,feeding partially out of frame,,0,,,
video,2017,7/9/17,Jul,28,190,2017_034,,,,,19:03,end,,,,,,,,,ECC,,,,,,
video,2017,7/9/17,Jul,28,190,2017_035,,57:00,57,1,19:03,start,D.06,2017.D.06,,,,,,,ECC,Observed C58 (pink),,,,,
video,2017,7/9/17,Jul,28,190,2017_035,,,,,19:41,feeding,D.06,2017.D.06,A,2017.D.06.A,unknown fish,unknown fish,2,73,ECC,kinda dark/floppy fish..,,5,,,
video,2017,7/9/17,Jul,28,190,2017_035,,,,,20:00,end,,2017.D.06,,,,,,,ECC,,,,,,
video,2017,7/10/17,Jul,28,191,2017_036,,118:00,118,2,6:02,start,D.01/D.03,,,,,,,,ECC,Observed C60 (pink) from D.01 and a green chick (?),,,,,
video,2017,7/10/17,Jul,28,191,2017_036,,,,,6:14,feeding,D.01,2017.D.01,A,2017.D.01.A,hake,hake,1.5,54.75,ECC,,,0,,,
video,2017,7/10/17,Jul,28,191,2017_036,,,,,6:43,feeding,D.01,2017.D.01,A,2017.D.01.A,herring,herring,2,73,ECC,,,10,,,
video,2017,7/10/17,Jul,28,191,2017_036,,,,,7:17,feeding,D.01,2017.D.01,A,2017.D.01.A,insect,invertebrate ,0.25,9.125,ECC,,,0,,,
video,2017,7/10/17,Jul,28,191,2017_036,,,,,7:34,feeding,D.01,2017.D.01,A,2017.D.01.A,insect,invertebrate ,0.25,9.125,ECC,,,0,,,
video,2017,7/10/17,Jul,28,191,2017_036,,,,,7:42,feeding,D.01,2017.D.01,A,2017.D.01.A,insect,invertebrate ,0.25,9.125,ECC,,,0,,,
video,2017,7/10/17,Jul,28,191,2017_036,,,,,8:00,end,,,,,,,,,ECC,,,,,,
video,2017,7/10/17,Jul,28,191,2017_037,,18:00,18,2,8:02,start,D.01/D.03,,,,,,,,ECC,"Observed C60 from D.01; C56 (orange, center of the frame) from D.03. Both out of frame for portions of the time .. exclude both from feeding rate?",,,,,
video,2017,7/10/17,Jul,28,191,2017_037,,,,,8:14,feeding,D.01,2017.D.01,A,2017.D.01.A,insect,invertebrate ,0.25,9.125,ECC,,,0,,,
video,2017,7/10/17,Jul,28,191,2017_037,,,,,8:20,end,,,,,,,,,ECC,clearing vegitation,,,,,
video,2017,7/10/17,Jul,28,191,2017_038,,25:00,25,2,8:32,start,D.01/D.03,,,,,,,,ECC,"Observed C60 from D.01; C56 (orange, center of the frame) from D.03. Both out of frame for portions of the time .. exclude both from feeding rate?",,,,,
video,2017,7/10/17,Jul,28,191,2017_038,,,,,8:36,feeding,D.01,2017.D.01,A,2017.D.01.A,herring,herring,,,ECC,Feeding just out of frame... fish ID'ed based on tail in chick's mouth,,0,,,
video,2017,7/10/17,Jul,28,191,2017_038,,,,,8:57,end,,,,,,,,,ECC,clearing vegitation,,,,,
video,2017,7/10/17,Jul,28,191,2017_039,,56:00,56,2,9:04,start,D.01/D.03,,,,,,,,ECC,"Observed C60 from D.01; C56 (orange, center of the frame) from D.03. Both out of frame for portions of the time .. exclude both from feeding rate?",,,,,
video,2017,7/10/17,Jul,28,191,2017_039,,,,,9:04,feeding,D.01,2017.D.01,A,2017.D.01.A,insect,invertebrate ,0.25,9.125,ECC,,,,,,
video,2017,7/10/17,Jul,28,191,2017_039,,,,,9:07,failed feeding,D.01,2017.D.01,A,2017.D.01.A,butterfish,butterfish,2.5,91.25,ECC,,,270,,,
video,2017,7/10/17,Jul,28,191,2017_039,,,,,10:00,end,,,,,,,,,ECC,,,,,,
video,2017,7/10/17,Jul,28,191,2017_040,,93:00,93,1,10:27,start,D.04,2017.D.04,,,,,,,ECC,Observed C33 (brown),,,,,
video,2017,7/10/17,Jul,28,191,2017_040,,,,,11:01,feeding,D.04,2017.D.04,A,2017.D.04.A,hake,hake,2,73,ECC,,,0,,,
video,2017,7/10/17,Jul,28,191,2017_040,,,,,12:00,end,,2017.D.04,,,,,,,ECC,,,,,,
video,2017,7/10/17,Jul,28,191,2017_041,,118:00,118,1,12:02,start,D.05,2017.D.05,,,,,,,ECC,Observed C57,,,,,
video,2017,7/10/17,Jul,28,191,2017_041,,,,,13:01,feeding,D.05,2017.D.05,A,2017.D.05.A,unknown fish,unknown fish,2,73,ECC,hake?,,0,,,
video,2017,7/10/17,Jul,28,191,2017_041,,,,,13:19,feeding,D.05,2017.D.05,A,2017.D.05.A,unknown fish,unknown fish,2,73,ECC,,,0,,,
video,2017,7/10/17,Jul,28,191,2017_041,,,,,14:00,end,,2017.D.05,,,,,,,ECC,,,,,,
video,2017,7/11/17,Jul,28,192,2017_042,,118:00,118,1,10:02,start,4N.03,2017.4N.03,,,,,,,ECC,Observed C32 (orange),,,,,
video,2017,7/11/17,Jul,28,192,2017_042,,,,,10:29,failed feeding,4N.03,2017.4N.03,A,2017.4N.03.A,butterfish,butterfish,3,109.5,ECC,adult tried to eat it at 10:37 but failed.,,240,,,
video,2017,7/11/17,Jul,28,192,2017_042,,,,,12:00,end,,2017.4N.03,,,,,,,ECC,,,,,,
video,2017,7/11/17,Jul,28,192,2017_043,,105:00,105,2,12:02,start,4N.05/4N.01,,,,,,,,ECC,Observed C63 (green) and pink chick (4N.01 B?),,,,,
video,2017,7/11/17,Jul,28,192,2017_043,,,,,12:52,feeding,4N.01,2017.4N.01,B,2017.4N.01.B,unknown fish,unknown fish,2,73,ECC,,,0,,,
video,2017,7/11/17,Jul,28,192,2017_043,,,,,13:47,end,,,,,,,,,ECC,,,,,,
video,2017,7/11/17,Jul,28,192,2017_044,,118:00,118,1,14:02,start,3N.08,2017.3N.08,,,,,,,ECC,Observed C19 (blue),,,,,
video,2017,7/11/17,Jul,28,192,2017_044,,,,,14:30,feeding,3N.08,2017.3N.08,A,2017.3N.08.A,herring,herring,2.5,91.25,ECC,,,5,,,
video,2017,7/11/17,Jul,28,192,2017_044,,,,,14:52,feeding?,3N.08,2017.3N.08,A,2017.3N.08.A,unknown,unknown,,,ECC,obscured by adult,,0,,,
video,2017,7/11/17,Jul,28,192,2017_044,,,,,16:00,end,,2017.3N.08,,,,,,,ECC,,,,,,
video,2017,7/11/17,Jul,28,192,2017_046,,118:00,118,1,18:02,start,D.06,2017.D.06,,,,,,,ECC,Observed C58 (pink),,,,,
video,2017,7/11/17,Jul,28,192,2017_046,,,,,18:08,feeding,D.06,2017.D.06,A,2017.D.06.A,hake,hake,2,73,ECC,,,0,,,
video,2017,7/11/17,Jul,28,192,2017_046,,,,,18:26,feeding?,D.06,2017.D.06,A,2017.D.06.A,unknown,unknown,,,ECC,Obscured by adult,,0,,,
video,2017,7/11/17,Jul,28,192,2017_046,,,,,18:51,feeding,D.06,2017.D.06,A,2017.D.06.A,herring,herring,2,73,ECC,,,0,,,
video,2017,7/11/17,Jul,28,192,2017_046,,,,,19:19,feeding?,D.06,2017.D.06,A,2017.D.06.A,unknown,unknown,,,ECC,Obscured by adult,,0,,,
video,2017,7/11/17,Jul,28,192,2017_046,,,,,19:24,feeding,D.06,2017.D.06,A,2017.D.06.A,hake?,unknown fish,2,73,ECC,,,0,,,
video,2017,7/11/17,Jul,28,192,2017_046,,,,,19:40,feeding,D.06,2017.D.06,A,2017.D.06.A,herring,herring,2,73,ECC,Added after analysis for waterbirds presentation,,0,,,
video,2017,7/11/17,Jul,28,192,2017_046,,,,,20:00,end,,2017.D.06,,,,,,,ECC,,,,,,
video,2017,7/12/17,Jul,28,193,2017_048,,118:00,118,1,14:02,start,D.04,2017.D.04,,,,,,,ECC,Observed C33 (brown),,,,,
video,2017,7/12/17,Jul,28,193,2017_048,,,,,14:25,feeding,D.04,2017.D.04,A,2017.D.04.A,hake,hake,2,73,ECC,,,0,,,
video,2017,7/12/17,Jul,28,193,2017_048,,,,,16:00,end,,2017.D.04,,,,,,,ECC,,,,,,
video,2017,7/12/17,Jul,28,193,2017_049,,118:00,118,1,16:02,start,D.03,2017.D.03,,,,,,,ECC,Observed C56 (orange),,,,,
video,2017,7/12/17,Jul,28,193,2017_049,,,,,16:42,feeding,D.03,2017.D.03,A,2017.D.03.A,hake,hake,2.5,91.25,ECC,,,0,,,
video,2017,7/12/17,Jul,28,193,2017_049,,,,,17:42,feeding,D.03,2017.D.03,A,2017.D.03.A,unknown fish,unknown fish,2,73,ECC,,,0,,,
video,2017,7/12/17,Jul,28,193,2017_049,,,,,18:00,end,,2017.D.03,,,,,,,ECC,,,,,,
video,2017,7/12/17,Jul,28,193,2017_050,,88:00,88,2,18:02,start,D.01/D.03,,,,,,,,ECC,Observed C60 from D.01; C56 (bottom left of the frame) from D.03. Exclude C56 from feeding rate?,,,,,
video,2017,7/12/17,Jul,28,193,2017_050,,,,,18:41,feeding,D.03,2017.D.03,A,2017.D.03.A,herring,herring,2,73,ECC,,,0,,,
video,2017,7/12/17,Jul,28,193,2017_050,,,,,18:47,feeding,D.01,2017.D.01,A,2017.D.01.A,hake,hake,1.5,54.75,ECC,,,0,,,
video,2017,7/12/17,Jul,28,193,2017_050,,,,,19:30,end,,,,,,,,,ECC,rain started,,,,,
video,2017,7/13/17,Jul,28,194,2017_051,,118:00,118,1,6:02,start,D.06,2017.D.06,,,,,,,ECC,Observed C58 (pink),,,,,
video,2017,7/13/17,Jul,28,194,2017_051,,,,,8:00,end,,2017.D.06,,,,,,,ECC,,,,,,
video,2017,7/13/17,Jul,28,194,2017_052,,118:00,118,2,8:02,start,4S.04/4S.01,,,,,,,,ECC,Observed C30 (green) and another PFR chick (C26) also kinda lime green- Both out of frame for much of the time - maybe exclude from feeding rate?. Rainy towards the end,,,,,
video,2017,7/13/17,Jul,28,194,2017_052,,,,,8:30,feeding,4S.01,2017.4S.01,A,2017.4S.01.A,unknown fish,unknown fish,1,36.5,ECC,,,,,,
video,2017,7/13/17,Jul,28,194,2017_052,,,,,9:13,failed feeding,4S.01,2017.4S.01,A,2017.4S.01.A,herring?,unknown fish,2,73,ECC,Fish fight with C30. adult flew off with fish,,,,,
video,2017,7/13/17,Jul,28,194,2017_052,,,,,10:00,end,,,,,,,,,ECC,,,,,,
video,2017,7/13/17,Jul,28,194,2017_053,,118:00,118,1,10:02,start,3N.08,2017.3N.08,,,,,,,ECC,Observed C19 (blue). Windy,,,,,
video,2017,7/13/17,Jul,28,194,2017_053,,,,,10:14,failed feeding?,3N.08,2017.3N.08,A,2017.3N.08.A,dragonfly?,invertebrate ,2,73,ECC,rigid/skinny/silvery-dark prey item. chick appears to have discarded it,,30,,,
video,2017,7/13/17,Jul,28,194,2017_053,,,,,10:37,feeding?,3N.08,2017.3N.08,A,2017.3N.08.A,unknown,unknown,,,ECC,adult came in quickly with bill closed... maybe fed chick something small? hard to tell.,,,,,
video,2017,7/13/17,Jul,28,194,2017_053,,,,,12:00,end,,2017.3N.08,,,,,,,ECC,,,,,,
video,2017,7/13/17,Jul,28,194,2017_054,,120:00,120,1,12:02,start,4N.05,2017.4N.05,,,,,,,ECC,C63 (4N.05) dead. observed pink chick (4N.01 B?) although largely out of frame.,,,,,
video,2017,7/13/17,Jul,28,194,2017_054,,,,,14:02,end,,2017.4N.05,,,,,,,ECC,,,,,,
video,2017,7/13/17,Jul,28,194,2017_055,,111:00,111,1,14:02,start,4N.03,2017.4N.03,,,,,,,ECC,Observed C32 (orange). out of the frame a lot but seems to be getting fed in the frame,,,,,
video,2017,7/13/17,Jul,28,194,2017_055,,,,,14:10,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,hake,hake,2,73,ECC,,,0,,,
video,2017,7/13/17,Jul,28,194,2017_055,,,,,14:35,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,hake,hake,1.5,54.75,ECC,,,0,,,
video,2017,7/13/17,Jul,28,194,2017_055,,,,,14:55,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,hake,hake,2,73,ECC,,,0,,,
video,2017,7/13/17,Jul,28,194,2017_055,,,,,15:18,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,hake,hake,1.5,54.75,ECC,,,0,,,
video,2017,7/13/17,Jul,28,194,2017_055,,,,,15:39,feeding,4N.03,2017.4N.03,A,2017.4N.03.A,hake,hake,2,73,ECC,,,0,,,
