"Year","season","Trawls","Trawls_Efforts","Family","Species","trawlCatch_Num","trawlMeasured_Num","propMeasured","propMeasured_catchable","trawlCatch_catchableNum","trawlCatch_catchablePerTrawl","trawlCatch_catchablePerEffort"
"2013","SPRING",7,8.30209794382621,"HAKE","RED HAKE",126,32,0.253968253968254,0.0625,7.875,1.125,0.948555419760638
"2013","SPRING",7,8.30209794382621,"HAKE","SILVER HAKE",3161,102,0.0322682695349573,0.264705882352941,836.735294117647,119.533613445378,100.786006113055
"2014","FALL",14,16.6012355047028,"HERRING","ALEWIFE",1393,76,0.0545585068198134,0.223684210526316,311.592105263158,22.2565789473684,18.769211796007
"2014","FALL",14,16.6012355047028,"HERRING","ATLANTIC HERRING",4674,76,0.016260162601626,0,0,0,0
"2014","FALL",14,16.6012355047028,"MACKEREL","ATLANTIC MACKEREL",410,71,0.173170731707317,0.028169014084507,11.5492957746479,0.824949698189135,0.695688930584484
"2014","FALL",14,16.6012355047028,"HERRING","BLUEBACK HERRING",313,60,0.191693290734824,0.183333333333333,57.3833333333333,4.09880952380952,3.45657004366197
"2014","FALL",14,16.6012355047028,"BUTTERFISH","BUTTERFISH",1082,63,0.0582255083179298,0.825396825396825,893.079365079365,63.7913832199546,53.7959578265348
"2014","FALL",14,16.6012355047028,"SAND LANCE","NORTHERN SAND LANCE",2,2,1,1,2,0.142857142857143,0.120472961149996
"2014","FALL",14,16.6012355047028,"POLLOCK","POLLOCK",4,4,1,0,0,0,0
"2014","FALL",14,16.6012355047028,"HAKE","RED HAKE",1421,204,0.143560872624912,0.191176470588235,271.661764705882,19.4044117647059,16.3639486126756
"2014","FALL",14,16.6012355047028,"HAKE","SILVER HAKE",19056,382,0.0200461796809404,0.452879581151832,8630.07329842932,616.433807030666,519.845242601647
"2014","FALL",14,16.6012355047028,"HAKE","WHITE HAKE",52,44,0.846153846153846,0.25,13,0.928571428571429,0.783074247474974
"2014","SPRING",12,14.232929145032,"HERRING","ALEWIFE",230,31,0.134782608695652,0.0645161290322581,14.8387096774194,1.23655913978495,1.04256190178526
"2014","SPRING",12,14.232929145032,"HERRING","ATLANTIC HERRING",138,31,0.22463768115942,0.032258064516129,4.45161290322581,0.370967741935484,0.312768570535577
"2014","SPRING",12,14.232929145032,"MACKEREL","ATLANTIC MACKEREL",63,12,0.19047619047619,0,0,0,0
"2014","SPRING",12,14.232929145032,"HERRING","BLUEBACK HERRING",9,9,1,0.111111111111111,1,0.0833333333333333,0.0702596064246587
"2014","SPRING",12,14.232929145032,"BUTTERFISH","BUTTERFISH",1,1,1,0,0,0,0
"2014","SPRING",12,14.232929145032,"POLLOCK","POLLOCK",20,15,0.75,0,0,0,0
"2014","SPRING",12,14.232929145032,"HAKE","RED HAKE",421,126,0.299287410926366,0.111111111111111,46.7777777777778,3.89814814814815,3.28658825608681
"2014","SPRING",12,14.232929145032,"HAKE","SILVER HAKE",15042,247,0.0164206887381997,0.271255060728745,4080.21862348178,340.018218623482,286.674554612393
"2014","SPRING",12,14.232929145032,"HAKE","WHITE HAKE",8,7,0.875,0,0,0,0
"2015","FALL",8,9.42704346466987,"HERRING","ALEWIFE",1551,59,0.038039974210187,0.254237288135593,394.322033898305,49.2902542372881,41.8288125408695
"2015","FALL",8,9.42704346466987,"HERRING","ATLANTIC HERRING",350,49,0.14,0.0816326530612245,28.5714285714286,3.57142857142857,3.03079419104271
"2015","FALL",8,9.42704346466987,"MACKEREL","ATLANTIC MACKEREL",1140,38,0.0333333333333333,0.0263157894736842,30,3.75,3.18233390059484
"2015","FALL",8,9.42704346466987,"HERRING","BLUEBACK HERRING",253,31,0.122529644268775,0.387096774193548,97.9354838709677,12.241935483871,10.388780346458
"2015","FALL",8,9.42704346466987,"BUTTERFISH","BUTTERFISH",1471,38,0.0258327668252889,0.684210526315789,1006.47368421053,125.809210526316,106.764510843992
"2015","FALL",8,9.42704346466987,"POLLOCK","POLLOCK",7,7,1,0,0,0,0
"2015","FALL",8,9.42704346466987,"HAKE","RED HAKE",625,117,0.1872,0.145299145299145,90.8119658119658,11.3514957264957,9.63313324610263
"2015","FALL",8,9.42704346466987,"HAKE","SILVER HAKE",4841,212,0.043792604833712,0.386792452830189,1872.46226415094,234.057783018868,198.626671359737
"2015","FALL",8,9.42704346466987,"HAKE","WHITE HAKE",48,32,0.666666666666667,0.21875,10.5,1.3125,1.1138168652082
"2015","SPRING",10,11.8462684110737,"HERRING","ALEWIFE",418,54,0.129186602870813,0.62962962962963,263.185185185185,26.3185185185185,22.2167163576308
"2015","SPRING",10,11.8462684110737,"HERRING","ATLANTIC HERRING",58,27,0.46551724137931,0.444444444444444,25.7777777777778,2.57777777777778,2.17602513156643
"2015","SPRING",10,11.8462684110737,"HERRING","BLUEBACK HERRING",36,21,0.583333333333333,0.904761904761905,32.5714285714286,3.25714285714286,2.7495095874226
"2015","SPRING",10,11.8462684110737,"SAND LANCE","NORTHERN SAND LANCE",1,1,1,0,0,0,0
"2015","SPRING",10,11.8462684110737,"POLLOCK","POLLOCK",1,1,1,0,0,0,0
"2015","SPRING",10,11.8462684110737,"HAKE","RED HAKE",294,90,0.306122448979592,0.188888888888889,55.5333333333333,5.55333333333333,4.68783345153837
"2015","SPRING",10,11.8462684110737,"HAKE","SILVER HAKE",6422,208,0.0323886639676113,0.269230769230769,1729,172.9,145.95313393235
"2015","SPRING",10,11.8462684110737,"HAKE","WHITE HAKE",6,6,1,0,0,0,0
"2016","FALL",10,11.7639697650751,"HERRING","ALEWIFE",665,56,0.0842105263157895,0.0892857142857143,59.375,5.9375,5.04719080257012
"2016","FALL",10,11.7639697650751,"HERRING","ATLANTIC HERRING",22042,49,0.00222302876327012,0,0,0,0
"2016","FALL",10,11.7639697650751,"MACKEREL","ATLANTIC MACKEREL",983,31,0.0315361139369278,0,0,0,0
"2016","FALL",10,11.7639697650751,"HERRING","BLUEBACK HERRING",205,32,0.15609756097561,0.03125,6.40625,0.640625,0.544565323435197
"2016","FALL",10,11.7639697650751,"BUTTERFISH","BUTTERFISH",653,64,0.0980091883614089,0.703125,459.140625,45.9140625,39.0293951930324
"2016","FALL",10,11.7639697650751,"POLLOCK","POLLOCK",127,22,0.173228346456693,0,0,0,0
"2016","FALL",10,11.7639697650751,"HAKE","RED HAKE",569,136,0.239015817223199,0.169117647058824,96.2279411764706,9.62279411764706,8.17988681526132
"2016","FALL",10,11.7639697650751,"HAKE","SILVER HAKE",4314,290,0.0672229949003245,0.296551724137931,1279.32413793103,127.932413793103,108.74935616794
"2016","FALL",10,11.7639697650751,"HAKE","WHITE HAKE",70,47,0.671428571428571,0,0,0,0
"2016","SPRING",11,13.0410789695276,"HERRING","ALEWIFE",1087,68,0.062557497700092,0.220588235294118,239.779411764706,21.798128342246,18.3864703468927
"2016","SPRING",11,13.0410789695276,"HERRING","ATLANTIC HERRING",10413,78,0.00749063670411985,0,0,0,0
"2016","SPRING",11,13.0410789695276,"MACKEREL","ATLANTIC MACKEREL",233,45,0.1931330472103,0,0,0,0
"2016","SPRING",11,13.0410789695276,"HERRING","BLUEBACK HERRING",372,33,0.0887096774193548,0.212121212121212,78.9090909090909,7.17355371900826,6.0508099899919
"2016","SPRING",11,13.0410789695276,"BUTTERFISH","BUTTERFISH",120,21,0.175,0.571428571428571,68.5714285714286,6.23376623376623,5.2581100637191
"2016","SPRING",11,13.0410789695276,"POLLOCK","POLLOCK",63,37,0.587301587301587,0,0,0,0
"2016","SPRING",11,13.0410789695276,"HAKE","RED HAKE",546,172,0.315018315018315,0.0988372093023256,53.9651162790698,4.90591966173362,4.13808676453591
"2016","SPRING",11,13.0410789695276,"HAKE","SILVER HAKE",7034,261,0.0371054876315041,0.203065134099617,1428.3601532567,129.850923023337,109.527758906627
"2016","SPRING",11,13.0410789695276,"HAKE","WHITE HAKE",55,32,0.581818181818182,0,0,0,0
"2017","FALL",5,5.7916932025751,"HERRING","ALEWIFE",868,12,0.0138248847926267,0,0,0,0
"2017","FALL",5,5.7916932025751,"HERRING","ATLANTIC HERRING",2565,16,0.00623781676413255,0,0,0,0
"2017","FALL",5,5.7916932025751,"MACKEREL","ATLANTIC MACKEREL",163,11,0.0674846625766871,0,0,0,0
"2017","FALL",5,5.7916932025751,"HERRING","BLUEBACK HERRING",1,1,1,0,0,0,0
"2017","FALL",5,5.7916932025751,"BUTTERFISH","BUTTERFISH",61,17,0.278688524590164,0.823529411764706,50.2352941176471,10.0470588235294,8.6736801071078
"2017","FALL",5,5.7916932025751,"POLLOCK","POLLOCK",24,17,0.708333333333333,0,0,0,0
"2017","FALL",5,5.7916932025751,"HAKE","RED HAKE",363,70,0.192837465564738,0.171428571428571,62.2285714285714,12.4457142857143,10.7444523133414
"2017","FALL",5,5.7916932025751,"HAKE","SILVER HAKE",3503,128,0.036540108478447,0.3515625,1231.5234375,246.3046875,212.636166044231
"2017","FALL",5,5.7916932025751,"HAKE","WHITE HAKE",26,21,0.807692307692308,0,0,0,0
"2017","SPRING",10,11.8592940960518,"HERRING","ALEWIFE",1144,51,0.0445804195804196,0.176470588235294,201.882352941176,20.1882352941176,17.0231340336173
"2017","SPRING",10,11.8592940960518,"HERRING","ATLANTIC HERRING",616,49,0.0795454545454545,0,0,0,0
"2017","SPRING",10,11.8592940960518,"MACKEREL","ATLANTIC MACKEREL",276,17,0.0615942028985507,0,0,0,0
"2017","SPRING",10,11.8592940960518,"HERRING","BLUEBACK HERRING",81,31,0.382716049382716,0.0645161290322581,5.2258064516129,0.52258064516129,0.440650717427832
"2017","SPRING",10,11.8592940960518,"BUTTERFISH","BUTTERFISH",1,1,1,1,1,0.1,0.0843220508658198
"2017","SPRING",10,11.8592940960518,"POLLOCK","POLLOCK",11,10,0.909090909090909,0,0,0,0
"2017","SPRING",10,11.8592940960518,"HAKE","RED HAKE",435,153,0.351724137931034,0.111111111111111,48.3333333333333,4.83333333333333,4.07556579184796
"2017","SPRING",10,11.8592940960518,"HAKE","SILVER HAKE",4543,261,0.0574510235527185,0.252873563218391,1148.80459770115,114.880459770115,96.8695597222439
"2017","SPRING",10,11.8592940960518,"HAKE","WHITE HAKE",5,4,0.8,0,0,0,0
"2018","FALL",7,8.29084848861778,"HERRING","ALEWIFE",350,50,0.142857142857143,0.2,70,10,8.44304417046104
"2018","FALL",7,8.29084848861778,"HERRING","ATLANTIC HERRING",623,20,0.0321027287319422,0.1,62.3,8.9,7.51430931171032
"2018","FALL",7,8.29084848861778,"MACKEREL","ATLANTIC MACKEREL",644,28,0.0434782608695652,0.107142857142857,69,9.85714285714286,8.32242925374016
"2018","FALL",7,8.29084848861778,"HERRING","BLUEBACK HERRING",175,20,0.114285714285714,0.25,43.75,6.25,5.27690260653815
"2018","FALL",7,8.29084848861778,"BUTTERFISH","BUTTERFISH",197,23,0.116751269035533,0.739130434782609,145.608695652174,20.8012422360248,17.5625806999217
"2018","FALL",7,8.29084848861778,"POLLOCK","POLLOCK",20,17,0.85,0,0,0,0
"2018","FALL",7,8.29084848861778,"HAKE","RED HAKE",374,82,0.219251336898396,0.121951219512195,45.609756097561,6.51567944250871,5.5012169333666
"2018","FALL",7,8.29084848861778,"HAKE","SILVER HAKE",3750,186,0.0496,0.435483870967742,1633.06451612903,233.294930875576,196.971940612714
"2018","FALL",7,8.29084848861778,"HAKE","WHITE HAKE",30,26,0.866666666666667,0.153846153846154,4.61538461538462,0.659340659340659,0.556684231019409
"2018","SPRING",9,10.6644835375979,"HERRING","ALEWIFE",172,32,0.186046511627907,0.46875,80.625,8.95833333333333,7.56014107160038
"2018","SPRING",9,10.6644835375979,"HERRING","ATLANTIC HERRING",683,31,0.0453879941434846,0.0967741935483871,66.0967741935484,7.34408602150538,6.19784108255431
"2018","SPRING",9,10.6644835375979,"MACKEREL","ATLANTIC MACKEREL",4,4,1,0,0,0,0
"2018","SPRING",9,10.6644835375979,"HERRING","BLUEBACK HERRING",210,22,0.104761904761905,0.681818181818182,143.181818181818,15.9090909090909,13.4260433406857
"2018","SPRING",9,10.6644835375979,"POLLOCK","POLLOCK",1,1,1,0,0,0,0
"2018","SPRING",9,10.6644835375979,"HAKE","RED HAKE",356,114,0.320224719101124,0.166666666666667,59.3333333333333,6.59259259259259,5.56363870075397
"2018","SPRING",9,10.6644835375979,"HAKE","SILVER HAKE",15457,181,0.0117099048974575,0.270718232044199,4184.49171270718,464.943523634131,392.376405097786
"2018","SPRING",9,10.6644835375979,"HAKE","WHITE HAKE",10,10,1,0,0,0,0
"2019","FALL",8,9.46908090255403,"HERRING","ALEWIFE",707,42,0.0594059405940594,0.0238095238095238,16.8333333333333,2.10416666666667,1.77771565229662
"2019","FALL",8,9.46908090255403,"HERRING","ATLANTIC HERRING",71,27,0.380281690140845,0.222222222222222,15.7777777777778,1.97222222222222,1.66624173350575
"2019","FALL",8,9.46908090255403,"MACKEREL","ATLANTIC MACKEREL",39,18,0.461538461538462,0.111111111111111,4.33333333333333,0.541666666666667,0.457629771878339
"2019","FALL",8,9.46908090255403,"HERRING","BLUEBACK HERRING",157,23,0.146496815286624,0.0434782608695652,6.82608695652174,0.853260869565217,0.720881680784941
"2019","FALL",8,9.46908090255403,"BUTTERFISH","BUTTERFISH",12,8,0.666666666666667,0.875,10.5,1.3125,1.10887213955136
"2019","FALL",8,9.46908090255403,"POLLOCK","POLLOCK",6,6,1,0,0,0,0
"2019","FALL",8,9.46908090255403,"HAKE","RED HAKE",990,147,0.148484848484848,0.285714285714286,282.857142857143,35.3571428571429,29.8716576368937
"2019","FALL",8,9.46908090255403,"HAKE","SILVER HAKE",5926,236,0.0398245021937226,0.389830508474576,2310.13559322034,288.766949152542,243.966190276951
"2019","FALL",8,9.46908090255403,"HAKE","WHITE HAKE",80,52,0.65,0.519230769230769,41.5384615384615,5.19230769230769,4.38674692569768
"2019","SPRING",7,8.0711880737583,"HERRING","ALEWIFE",1100,63,0.0572727272727273,0.285714285714286,314.285714285714,44.8979591836735,38.9392133368253
"2019","SPRING",7,8.0711880737583,"HERRING","ATLANTIC HERRING",6093,55,0.00902675201050386,0.0181818181818182,110.781818181818,15.825974025974,13.7255899837102
"2019","SPRING",7,8.0711880737583,"MACKEREL","ATLANTIC MACKEREL",55,12,0.218181818181818,0,0,0,0
"2019","SPRING",7,8.0711880737583,"HERRING","BLUEBACK HERRING",377,35,0.0928381962864721,0.257142857142857,96.9428571428571,13.8489795918367,12.010977350168
"2019","SPRING",7,8.0711880737583,"POLLOCK","POLLOCK",2,2,1,0,0,0,0
"2019","SPRING",7,8.0711880737583,"HAKE","RED HAKE",181,84,0.464088397790055,0.226190476190476,40.9404761904762,5.84863945578231,5.07242252520235
"2019","SPRING",7,8.0711880737583,"HAKE","SILVER HAKE",5314,159,0.0299209634926609,0.276729559748428,1470.54088050314,210.077268643306,182.196334302293
"2019","SPRING",7,8.0711880737583,"HAKE","WHITE HAKE",2,2,1,0,0,0,0
